phase,scenario,sample,run_id,kind,target,seconds,succeeded
before,repeat,5,b-d96706d137a2,build_step_may_overlap,[frontend-builder 2/8] RUN corepack enable     && corepack prepare pnpm@11.7.0 --activate     && pnpm config set registry https://registry.npmmirror.com,0.0,True
before,repeat,5,b-d96706d137a2,build_step_may_overlap,"[python-builder 5/5] RUN --mount=type=cache,target=/root/.cache/pip     pip install --user -r requirements.txt && pip check",0.0,True
before,repeat,5,b-d96706d137a2,build_step_may_overlap,[runtime  7/13] COPY scripts/ scripts/,0.0,True
before,repeat,5,b-d96706d137a2,build_step_may_overlap,"[runtime  3/13] RUN --mount=type=cache,target=/var/cache/apt,sharing=locked     --mount=type=cache,target=/var/lib/apt,sharing=locked     sed -i 's|http://deb.debian.org|https://deb.debian.org|g' /etc/apt/sources.list.d/debian.sources     && apt-get -o Acquire::Retries=5 update     && apt-get install -y --no-install-recommends ffmpeg nginx curl     && rm -rf /var/lib/apt/lists/*",0.0,True
before,repeat,5,b-d96706d137a2,build_step_may_overlap,[python-builder 2/5] WORKDIR /build,0.0,True
before,repeat,5,b-d96706d137a2,build_step_may_overlap,[frontend-builder 8/8] RUN pnpm exec vite build,0.0,True
before,repeat,5,b-d96706d137a2,build_step_may_overlap,[runtime 12/13] COPY docker/entrypoint.sh /app/entrypoint.sh,0.0,True
before,repeat,5,b-d96706d137a2,build_step_may_overlap,"[python-builder 3/5] RUN --mount=type=cache,target=/var/cache/apt,sharing=locked     --mount=type=cache,target=/var/lib/apt,sharing=locked     sed -i 's|http://deb.debian.org|https://deb.debian.org|g' /etc/apt/sources.list.d/debian.sources     && apt-get -o Acquire::Retries=5 update     && apt-get install -y --no-install-recommends     gcc     && rm -rf /var/lib/apt/lists/*",0.0,True
before,repeat,5,b-d96706d137a2,build_step_may_overlap,[frontend-builder 4/8] COPY frontend/.npmrc frontend/package.json frontend/pnpm-lock.yaml frontend/pnpm-workspace.yaml ./,0.0,True
before,repeat,5,b-d96706d137a2,build_step_may_overlap,[runtime  9/13] RUN python scripts/validate-events.py,0.0,True
before,repeat,5,b-d96706d137a2,build_step_may_overlap,[runtime  4/13] COPY --from=python-builder /root/.local /root/.local,0.0,True
before,repeat,5,b-d96706d137a2,build_step_may_overlap,[frontend-builder 6/8] COPY frontend/ .,0.0,True
before,repeat,5,b-d96706d137a2,build_step_may_overlap,[runtime 10/13] COPY --from=frontend-builder /build/frontend/dist /app/frontend/dist,0.0,True
before,repeat,5,b-d96706d137a2,build_step_may_overlap,[python-builder 4/5] COPY requirements.txt .,0.0,True
before,repeat,5,b-d96706d137a2,build_step_may_overlap,[frontend-builder 5/8] RUN pnpm install --frozen-lockfile,0.0,True
before,repeat,5,b-d96706d137a2,build_step_may_overlap,[runtime  6/13] COPY config/ config/,0.0,True
before,repeat,5,b-d96706d137a2,build_step_may_overlap,[frontend-builder 3/8] WORKDIR /build/frontend,0.0,True
before,repeat,5,b-d96706d137a2,build_step_may_overlap,[runtime  8/13] COPY .env.example .env.example,0.0,True
before,repeat,5,b-d96706d137a2,build_step_may_overlap,[runtime 11/13] COPY docker/nginx.conf /etc/nginx/nginx.conf,0.0,True
before,repeat,5,b-d96706d137a2,build_step_may_overlap,[frontend-builder 7/8] COPY config/socket-events.json /build/config/socket-events.json,0.0,True
before,repeat,5,b-d96706d137a2,build_step_may_overlap,[runtime  5/13] COPY src/animetta/ src/animetta/,0.0,True
before,repeat,5,b-d96706d137a2,build_step_may_overlap,[runtime 13/13] RUN chmod +x /app/entrypoint.sh,0.0,True
before,repeat,5,b-d96706d137a2,build_step_may_overlap,exporting to image,2.0,True
after,repeat,1,b-760759581ec9,wall,,23.13273620000109,True
after,repeat,1,b-760759581ec9,continuation_wait_overlaps_build,,0.0,
after,repeat,1,b-760759581ec9,run_command,"[""host-tts-start""]",1.225129200000083,True
after,repeat,1,b-760759581ec9,run_command,"[""host-tts-preflight""]",0.31172180000066874,True
after,repeat,1,b-760759581ec9,run_command,"[""host-rvc-start""]",0.5274035000002186,True
after,repeat,1,b-760759581ec9,run_command,"[""host-rvc-preflight""]",0.294072500000766,True
after,repeat,1,b-760759581ec9,run_command,"[""docker"", ""compose"", ""up"", ""-d"", ""--no-build"", ""animetta""]",1.4645105999989028,True
after,repeat,1,b-760759581ec9,check_http,"""http://localhost/health""",0.013296500001160894,True
after,repeat,1,b-760759581ec9,check_http,"""http://localhost/ready""",0.009659000001192908,True
after,repeat,1,b-760759581ec9,check_http,"""http://localhost""",0.019212499999412103,True
after,repeat,1,b-760759581ec9,run_command,"[""docker"", ""compose"", ""logs"", ""--since"", ""2026-09-12T14:40:06.658619+00:00"", ""--tail"", ""200"", ""animetta""]",0.30587220000052184,True
after,repeat,1,b-760759581ec9,check_logs,"[""docker"", ""compose"", ""logs"", ""animetta""]",0.3063122999992629,True
after,repeat,1,b-760759581ec9,browser,"""http://localhost""",14.728176099999473,True
after,repeat,2,b-9f1ec649cec0,wall,,10.747954599999503,True
after,repeat,2,b-9f1ec649cec0,continuation_wait_overlaps_build,,0.0,
after,repeat,2,b-9f1ec649cec0,run_command,"[""host-tts-start""]",1.232274599999073,True
after,repeat,2,b-9f1ec649cec0,run_command,"[""host-tts-preflight""]",0.35359929999867745,True
after,repeat,2,b-9f1ec649cec0,run_command,"[""host-rvc-start""]",0.5741660999992746,True
after,repeat,2,b-9f1ec649cec0,run_command,"[""host-rvc-preflight""]",0.3368007999997644,True
after,repeat,2,b-9f1ec649cec0,run_command,"[""docker"", ""compose"", ""up"", ""-d"", ""--no-build"", ""animetta""]",1.5463452999993024,True
after,repeat,2,b-9f1ec649cec0,check_http,"""http://localhost/health""",0.0141684999998688,True
after,repeat,2,b-9f1ec649cec0,check_http,"""http://localhost/ready""",0.0067674000001716195,True
after,repeat,2,b-9f1ec649cec0,check_http,"""http://localhost""",0.005156999999599066,True
after,repeat,2,b-9f1ec649cec0,run_command,"[""docker"", ""compose"", ""logs"", ""--since"", ""2026-09-12T14:40:29.850291+00:00"", ""--tail"", ""200"", ""animetta""]",0.23862540000118315,True
after,repeat,2,b-9f1ec649cec0,check_logs,"[""docker"", ""compose"", ""logs"", ""animetta""]",0.23908080000001064,True
after,repeat,2,b-9f1ec649cec0,browser,"""http://localhost""",2.104255499998544,True
after,repeat,3,b-a15783dfc680,wall,,10.87529429999995,True
after,repeat,3,b-a15783dfc680,continuation_wait_overlaps_build,,0.0,
after,repeat,3,b-a15783dfc680,run_command,"[""host-tts-start""]",1.237628400000176,True
after,repeat,3,b-a15783dfc680,run_command,"[""host-tts-preflight""]",0.3635892000002059,True
after,repeat,3,b-a15783dfc680,run_command,"[""host-rvc-start""]",0.6035945999992691,True
after,repeat,3,b-a15783dfc680,run_command,"[""host-rvc-preflight""]",0.3831879999997909,True
after,repeat,3,b-a15783dfc680,run_command,"[""docker"", ""compose"", ""up"", ""-d"", ""--no-build"", ""animetta""]",1.3755337999991752,True
after,repeat,3,b-a15783dfc680,check_http,"""http://localhost/health""",0.012399500001265551,True
after,repeat,3,b-a15783dfc680,check_http,"""http://localhost/ready""",0.006270500000027823,True
after,repeat,3,b-a15783dfc680,check_http,"""http://localhost""",0.016841099999510334,True
after,repeat,3,b-a15783dfc680,run_command,"[""docker"", ""compose"", ""logs"", ""--since"", ""2026-09-12T14:40:40.676174+00:00"", ""--tail"", ""200"", ""animetta""]",0.24361660000067786,True
after,repeat,3,b-a15783dfc680,check_logs,"[""docker"", ""compose"", ""logs"", ""animetta""]",0.2441753000002791,True
after,repeat,3,b-a15783dfc680,browser,"""http://localhost""",2.283295699999144,True
after,repeat,4,b-da3a2bb491b4,wall,,10.114913500001421,True
after,repeat,4,b-da3a2bb491b4,continuation_wait_overlaps_build,,0.0,
after,repeat,4,b-da3a2bb491b4,run_command,"[""host-tts-start""]",1.16251899999952,True
after,repeat,4,b-da3a2bb491b4,run_command,"[""host-tts-preflight""]",0.3768363000017416,True
after,repeat,4,b-da3a2bb491b4,run_command,"[""host-rvc-start""]",0.5878408000007767,True
after,repeat,4,b-da3a2bb491b4,run_command,"[""host-rvc-preflight""]",0.296772300000157,True
after,repeat,4,b-da3a2bb491b4,run_command,"[""docker"", ""compose"", ""up"", ""-d"", ""--no-build"", ""animetta""]",1.447005399999398,True
after,repeat,4,b-da3a2bb491b4,check_http,"""http://localhost/health""",0.01219429999946442,True
after,repeat,4,b-da3a2bb491b4,check_http,"""http://localhost/ready""",0.021203100001002895,True
after,repeat,4,b-da3a2bb491b4,check_http,"""http://localhost""",0.019779999998718267,True
after,repeat,4,b-da3a2bb491b4,run_command,"[""docker"", ""compose"", ""logs"", ""--since"", ""2026-09-12T14:40:51.352384+00:00"", ""--tail"", ""200"", ""animetta""]",0.22063519999937853,True
after,repeat,4,b-da3a2bb491b4,check_logs,"[""docker"", ""compose"", ""logs"", ""animetta""]",0.22115909999956784,True
after,repeat,4,b-da3a2bb491b4,browser,"""http://localhost""",1.9425828999992518,True
after,repeat,5,b-3ce481ac4765,wall,,10.450131799998417,True
after,repeat,5,b-3ce481ac4765,continuation_wait_overlaps_build,,0.0,
after,repeat,5,b-3ce481ac4765,run_command,"[""host-tts-start""]",1.2438999000005424,True
after,repeat,5,b-3ce481ac4765,run_command,"[""host-tts-preflight""]",0.3846315000009781,True
after,repeat,5,b-3ce481ac4765,run_command,"[""host-rvc-start""]",0.5439543000011327,True
after,repeat,5,b-3ce481ac4765,run_command,"[""host-rvc-preflight""]",0.3026922999997623,True
after,repeat,5,b-3ce481ac4765,run_command,"[""docker"", ""compose"", ""up"", ""-d"", ""--no-build"", ""animetta""]",1.3649306000006618,True
after,repeat,5,b-3ce481ac4765,check_http,"""http://localhost/health""",0.013141300001734635,True
after,repeat,5,b-3ce481ac4765,check_http,"""http://localhost/ready""",0.007157900001402595,True
after,repeat,5,b-3ce481ac4765,check_http,"""http://localhost""",0.005696500000340166,True
after,repeat,5,b-3ce481ac4765,run_command,"[""docker"", ""compose"", ""logs"", ""--since"", ""2026-09-12T14:41:01.668470+00:00"", ""--tail"", ""200"", ""animetta""]",0.27331170000070415,True
after,repeat,5,b-3ce481ac4765,check_logs,"[""docker"", ""compose"", ""logs"", ""animetta""]",0.2738188999992417,True
after,repeat,5,b-3ce481ac4765,browser,"""http://localhost""",2.0694022999996378,True
before,application,1,b-0e9179debb7d,wall,,38.93197590000091,True
before,application,1,b-0e9179debb7d,build,,9.264396399999896,True
before,application,1,b-0e9179debb7d,continuation_wait_overlaps_build,,7.047683500002677,
before,application,1,b-0e9179debb7d,run_command,"[""host-tts-start""]",1.1274568999997427,True
before,application,1,b-0e9179debb7d,run_command,"[""host-tts-preflight""]",0.37214490000042133,True
before,application,1,b-0e9179debb7d,run_command,"[""host-rvc-start""]",0.4880476999987877,True
before,application,1,b-0e9179debb7d,run_command,"[""host-rvc-preflight""]",0.2942721999988862,True
before,application,1,b-0e9179debb7d,run_command,"[""docker"", ""compose"", ""up"", ""-d"", ""--no-build"", ""animetta""]",12.052946900001189,True
before,application,1,b-0e9179debb7d,check_http,"""http://localhost/health""",5.021834700000909,True
before,application,1,b-0e9179debb7d,check_http,"""http://localhost/ready""",5.022899599998709,True
before,application,1,b-0e9179debb7d,check_http,"""http://localhost""",0.00703579999935755,True
before,application,1,b-0e9179debb7d,run_command,"[""docker"", ""compose"", ""logs"", ""animetta""]",0.22405539999999746,True
before,application,1,b-0e9179debb7d,check_logs,"[""docker"", ""compose"", ""logs"", ""animetta""]",0.22680749999926775,True
before,application,1,b-0e9179debb7d,browser,"""http://localhost""",2.1410381000005145,True
before,application,1,b-0e9179debb7d,build_step_may_overlap,[internal] load local bake definitions,0.0,True
before,application,1,b-0e9179debb7d,build_step_may_overlap,[internal] load build definition from Dockerfile,0.4,True
before,application,1,b-0e9179debb7d,build_step_may_overlap,[internal] load metadata for docker.io/library/python:3.13-slim-bookworm,1.7,True
before,application,1,b-0e9179debb7d,build_step_may_overlap,[internal] load metadata for docker.io/library/node:22-bookworm-slim,1.7,True
before,application,1,b-0e9179debb7d,build_step_may_overlap,[internal] load .dockerignore,0.2,True
before,application,1,b-0e9179debb7d,build_step_may_overlap,[internal] load build context,0.4,True
before,application,1,b-0e9179debb7d,build_step_may_overlap,[python-builder 1/5] FROM docker.io/library/python:3.13-slim-bookworm@sha256:ed86c82274b3c69b52fb5820f358f0bd7df0b603332063cb5c6e32bd220c3e6e,0.9,True
before,application,1,b-0e9179debb7d,build_step_may_overlap,[frontend-builder 1/8] FROM docker.io/library/node:22-bookworm-slim@sha256:83f487e0a63425e5b4d146fb5e5be574bcbe1b7b843d3ebafdd95eaf7767a7e5,1.0,True
before,application,1,b-0e9179debb7d,build_step_may_overlap,"[python-builder 5/5] RUN --mount=type=cache,target=/root/.cache/pip     pip install --user -r requirements.txt && pip check",0.0,True
before,application,1,b-0e9179debb7d,build_step_may_overlap,[runtime  7/13] COPY scripts/ scripts/,0.0,True
before,application,1,b-0e9179debb7d,build_step_may_overlap,[runtime  6/13] COPY config/ config/,0.0,True
before,application,1,b-0e9179debb7d,build_step_may_overlap,"[python-builder 3/5] RUN --mount=type=cache,target=/var/cache/apt,sharing=locked     --mount=type=cache,target=/var/lib/apt,sharing=locked     sed -i 's|http://deb.debian.org|https://deb.debian.org|g' /etc/apt/sources.list.d/debian.sources     && apt-get -o Acquire::Retries=5 update     && apt-get install -y --no-install-recommends     gcc     && rm -rf /var/lib/apt/lists/*",0.0,True
before,application,1,b-0e9179debb7d,build_step_may_overlap,[runtime  4/13] COPY --from=python-builder /root/.local /root/.local,0.0,True
before,application,1,b-0e9179debb7d,build_step_may_overlap,[runtime  2/13] WORKDIR /app,0.0,True
before,application,1,b-0e9179debb7d,build_step_may_overlap,[python-builder 2/5] WORKDIR /build,0.0,True
before,application,1,b-0e9179debb7d,build_step_may_overlap,[frontend-builder 4/8] COPY frontend/.npmrc frontend/package.json frontend/pnpm-lock.yaml frontend/pnpm-workspace.yaml ./,0.0,True
before,application,1,b-0e9179debb7d,build_step_may_overlap,"[runtime  3/13] RUN --mount=type=cache,target=/var/cache/apt,sharing=locked     --mount=type=cache,target=/var/lib/apt,sharing=locked     sed -i 's|http://deb.debian.org|https://deb.debian.org|g' /etc/apt/sources.list.d/debian.sources     && apt-get -o Acquire::Retries=5 update     && apt-get install -y --no-install-recommends ffmpeg nginx curl     && rm -rf /var/lib/apt/lists/*",0.0,True
before,application,1,b-0e9179debb7d,build_step_may_overlap,[frontend-builder 6/8] COPY frontend/ .,0.0,True
before,application,1,b-0e9179debb7d,build_step_may_overlap,[frontend-builder 7/8] COPY config/socket-events.json /build/config/socket-events.json,0.0,True
before,application,1,b-0e9179debb7d,build_step_may_overlap,[runtime  8/13] COPY .env.example .env.example,0.0,True
before,application,1,b-0e9179debb7d,build_step_may_overlap,[runtime  5/13] COPY src/animetta/ src/animetta/,0.0,True
before,application,1,b-0e9179debb7d,build_step_may_overlap,[frontend-builder 5/8] RUN pnpm install --frozen-lockfile,0.0,True
before,application,1,b-0e9179debb7d,build_step_may_overlap,[python-builder 4/5] COPY requirements.txt .,0.0,True
before,application,1,b-0e9179debb7d,build_step_may_overlap,[frontend-builder 2/8] RUN corepack enable     && corepack prepare pnpm@11.7.0 --activate     && pnpm config set registry https://registry.npmmirror.com,0.0,True
before,application,1,b-0e9179debb7d,build_step_may_overlap,[runtime 10/13] COPY --from=frontend-builder /build/frontend/dist /app/frontend/dist,0.0,True
before,application,1,b-0e9179debb7d,build_step_may_overlap,[runtime 11/13] COPY docker/nginx.conf /etc/nginx/nginx.conf,0.0,True
before,application,1,b-0e9179debb7d,build_step_may_overlap,[runtime  9/13] RUN python scripts/validate-events.py,0.0,True
before,application,1,b-0e9179debb7d,build_step_may_overlap,[frontend-builder 3/8] WORKDIR /build/frontend,0.0,True
before,application,1,b-0e9179debb7d,build_step_may_overlap,[frontend-builder 8/8] RUN pnpm exec vite build,0.0,True
before,application,1,b-0e9179debb7d,build_step_may_overlap,[runtime 12/13] COPY docker/entrypoint.sh /app/entrypoint.sh,0.0,True
before,application,1,b-0e9179debb7d,build_step_may_overlap,[runtime 13/13] RUN chmod +x /app/entrypoint.sh,0.0,True
before,application,1,b-0e9179debb7d,build_step_may_overlap,exporting to image,2.1,True
before,application,2,b-ded78c61f4c8,wall,,39.20135889999983,True
before,application,2,b-ded78c61f4c8,build,,9.405841400001009,True
before,application,2,b-ded78c61f4c8,continuation_wait_overlaps_build,,7.048210900000413,
before,application,2,b-ded78c61f4c8,run_command,"[""host-tts-start""]",1.0701946999997745,True
before,application,2,b-ded78c61f4c8,run_command,"[""host-tts-preflight""]",0.32388800000080664,True
before,application,2,b-ded78c61f4c8,run_command,"[""host-rvc-start""]",0.5163503000003402,True
before,application,2,b-ded78c61f4c8,run_command,"[""host-rvc-preflight""]",0.29834200000004785,True
before,application,2,b-ded78c61f4c8,run_command,"[""docker"", ""compose"", ""up"", ""-d"", ""--no-build"", ""animetta""]",12.192088899999362,True
before,application,2,b-ded78c61f4c8,check_http,"""http://localhost/health""",5.080072400000063,True
before,application,2,b-ded78c61f4c8,check_http,"""http://localhost/ready""",5.0164620999985345,True
before,application,2,b-ded78c61f4c8,check_http,"""http://localhost""",0.008618500000011409,True
before,application,2,b-ded78c61f4c8,run_command,"[""docker"", ""compose"", ""logs"", ""animetta""]",0.28019510000012815,True
before,application,2,b-ded78c61f4c8,check_logs,"[""docker"", ""compose"", ""logs"", ""animetta""]",0.2823790000002191,True
before,application,2,b-ded78c61f4c8,browser,"""http://localhost""",2.1403162000005977,True
before,application,2,b-ded78c61f4c8,build_step_may_overlap,[internal] load local bake definitions,0.0,True
before,application,2,b-ded78c61f4c8,build_step_may_overlap,[internal] load build definition from Dockerfile,0.2,True
before,application,2,b-ded78c61f4c8,build_step_may_overlap,[internal] load metadata for docker.io/library/node:22-bookworm-slim,1.5,True
before,application,2,b-ded78c61f4c8,build_step_may_overlap,[internal] load metadata for docker.io/library/python:3.13-slim-bookworm,1.6,True
before,application,2,b-ded78c61f4c8,build_step_may_overlap,[internal] load .dockerignore,0.2,True
before,application,2,b-ded78c61f4c8,build_step_may_overlap,[internal] load build context,0.4,True
before,application,2,b-ded78c61f4c8,build_step_may_overlap,[frontend-builder 1/8] FROM docker.io/library/node:22-bookworm-slim@sha256:83f487e0a63425e5b4d146fb5e5be574bcbe1b7b843d3ebafdd95eaf7767a7e5,0.8,True
before,application,2,b-ded78c61f4c8,build_step_may_overlap,[python-builder 1/5] FROM docker.io/library/python:3.13-slim-bookworm@sha256:ed86c82274b3c69b52fb5820f358f0bd7df0b603332063cb5c6e32bd220c3e6e,0.9,True
before,application,2,b-ded78c61f4c8,build_step_may_overlap,[frontend-builder 5/8] RUN pnpm install --frozen-lockfile,0.0,True
before,application,2,b-ded78c61f4c8,build_step_may_overlap,[runtime  8/13] COPY .env.example .env.example,0.0,True
before,application,2,b-ded78c61f4c8,build_step_may_overlap,[runtime  2/13] WORKDIR /app,0.0,True
before,application,2,b-ded78c61f4c8,build_step_may_overlap,[frontend-builder 8/8] RUN pnpm exec vite build,0.0,True
before,application,2,b-ded78c61f4c8,build_step_may_overlap,[runtime  4/13] COPY --from=python-builder /root/.local /root/.local,0.0,True
before,application,2,b-ded78c61f4c8,build_step_may_overlap,[frontend-builder 6/8] COPY frontend/ .,0.0,True
before,application,2,b-ded78c61f4c8,build_step_may_overlap,[runtime  9/13] RUN python scripts/validate-events.py,0.0,True
before,application,2,b-ded78c61f4c8,build_step_may_overlap,[runtime  6/13] COPY config/ config/,0.0,True
before,application,2,b-ded78c61f4c8,build_step_may_overlap,"[python-builder 3/5] RUN --mount=type=cache,target=/var/cache/apt,sharing=locked     --mount=type=cache,target=/var/lib/apt,sharing=locked     sed -i 's|http://deb.debian.org|https://deb.debian.org|g' /etc/apt/sources.list.d/debian.sources     && apt-get -o Acquire::Retries=5 update     && apt-get install -y --no-install-recommends     gcc     && rm -rf /var/lib/apt/lists/*",0.0,True
before,application,2,b-ded78c61f4c8,build_step_may_overlap,[frontend-builder 7/8] COPY config/socket-events.json /build/config/socket-events.json,0.0,True
before,application,2,b-ded78c61f4c8,build_step_may_overlap,[runtime 11/13] COPY docker/nginx.conf /etc/nginx/nginx.conf,0.0,True
before,application,2,b-ded78c61f4c8,build_step_may_overlap,[python-builder 4/5] COPY requirements.txt .,0.0,True
before,application,2,b-ded78c61f4c8,build_step_may_overlap,[runtime  7/13] COPY scripts/ scripts/,0.0,True
before,application,2,b-ded78c61f4c8,build_step_may_overlap,[runtime 12/13] COPY docker/entrypoint.sh /app/entrypoint.sh,0.0,True
before,application,2,b-ded78c61f4c8,build_step_may_overlap,"[python-builder 5/5] RUN --mount=type=cache,target=/root/.cache/pip     pip install --user -r requirements.txt && pip check",0.0,True
before,application,2,b-ded78c61f4c8,build_step_may_overlap,[frontend-builder 2/8] RUN corepack enable     && corepack prepare pnpm@11.7.0 --activate     && pnpm config set registry https://registry.npmmirror.com,0.0,True
before,application,2,b-ded78c61f4c8,build_step_may_overlap,"[runtime  3/13] RUN --mount=type=cache,target=/var/cache/apt,sharing=locked     --mount=type=cache,target=/var/lib/apt,sharing=locked     sed -i 's|http://deb.debian.org|https://deb.debian.org|g' /etc/apt/sources.list.d/debian.sources     && apt-get -o Acquire::Retries=5 update     && apt-get install -y --no-install-recommends ffmpeg nginx curl     && rm -rf /var/lib/apt/lists/*",0.0,True
before,application,2,b-ded78c61f4c8,build_step_may_overlap,[frontend-builder 4/8] COPY frontend/.npmrc frontend/package.json frontend/pnpm-lock.yaml frontend/pnpm-workspace.yaml ./,0.0,True
before,application,2,b-ded78c61f4c8,build_step_may_overlap,[python-builder 2/5] WORKDIR /build,0.0,True
before,application,2,b-ded78c61f4c8,build_step_may_overlap,[frontend-builder 3/8] WORKDIR /build/frontend,0.0,True
before,application,2,b-ded78c61f4c8,build_step_may_overlap,[runtime 10/13] COPY --from=frontend-builder /build/frontend/dist /app/frontend/dist,0.0,True
before,application,2,b-ded78c61f4c8,build_step_may_overlap,[runtime  5/13] COPY src/animetta/ src/animetta/,0.0,True
before,application,2,b-ded78c61f4c8,build_step_may_overlap,[runtime 13/13] RUN chmod +x /app/entrypoint.sh,0.0,True
before,application,2,b-ded78c61f4c8,build_step_may_overlap,exporting to image,2.0,True
before,application,3,b-b0a9b9a8d423,wall,,38.803366000000096,True
before,application,3,b-b0a9b9a8d423,build,,9.549086300001363,True
before,application,3,b-b0a9b9a8d423,continuation_wait_overlaps_build,,6.0328974000003655,
before,application,3,b-b0a9b9a8d423,run_command,"[""host-tts-start""]",1.1896022000000812,True
before,application,3,b-b0a9b9a8d423,run_command,"[""host-tts-preflight""]",0.3174741000002541,True
before,application,3,b-b0a9b9a8d423,run_command,"[""host-rvc-start""]",0.6003515000011248,True
before,application,3,b-b0a9b9a8d423,run_command,"[""host-rvc-preflight""]",0.3360776999998052,True
before,application,3,b-b0a9b9a8d423,run_command,"[""docker"", ""compose"", ""up"", ""-d"", ""--no-build"", ""animetta""]",12.699618900000132,True
before,application,3,b-b0a9b9a8d423,check_http,"""http://localhost/health""",10.050070299999788,True
before,application,3,b-b0a9b9a8d423,check_http,"""http://localhost/ready""",0.008806399999230052,True
before,application,3,b-b0a9b9a8d423,check_http,"""http://localhost""",0.017360499999995227,True
before,application,3,b-b0a9b9a8d423,run_command,"[""docker"", ""compose"", ""logs"", ""animetta""]",0.2691935000002559,True
before,application,3,b-b0a9b9a8d423,check_logs,"[""docker"", ""compose"", ""logs"", ""animetta""]",0.27409780000016326,True
before,application,3,b-b0a9b9a8d423,browser,"""http://localhost""",2.163126600000396,True
before,application,3,b-b0a9b9a8d423,build_step_may_overlap,[internal] load local bake definitions,0.0,True
before,application,3,b-b0a9b9a8d423,build_step_may_overlap,[internal] load build definition from Dockerfile,0.2,True
before,application,3,b-b0a9b9a8d423,build_step_may_overlap,[internal] load metadata for docker.io/library/node:22-bookworm-slim,1.6,True
before,application,3,b-b0a9b9a8d423,build_step_may_overlap,[internal] load metadata for docker.io/library/python:3.13-slim-bookworm,1.7,True
before,application,3,b-b0a9b9a8d423,build_step_may_overlap,[internal] load .dockerignore,0.3,True
before,application,3,b-b0a9b9a8d423,build_step_may_overlap,[internal] load build context,0.4,True
before,application,3,b-b0a9b9a8d423,build_step_may_overlap,[python-builder 1/5] FROM docker.io/library/python:3.13-slim-bookworm@sha256:ed86c82274b3c69b52fb5820f358f0bd7df0b603332063cb5c6e32bd220c3e6e,0.9,True
before,application,3,b-b0a9b9a8d423,build_step_may_overlap,[frontend-builder 1/8] FROM docker.io/library/node:22-bookworm-slim@sha256:83f487e0a63425e5b4d146fb5e5be574bcbe1b7b843d3ebafdd95eaf7767a7e5,1.0,True
before,application,3,b-b0a9b9a8d423,build_step_may_overlap,[runtime 10/13] COPY --from=frontend-builder /build/frontend/dist /app/frontend/dist,0.0,True
before,application,3,b-b0a9b9a8d423,build_step_may_overlap,[runtime 12/13] COPY docker/entrypoint.sh /app/entrypoint.sh,0.0,True
before,application,3,b-b0a9b9a8d423,build_step_may_overlap,[frontend-builder 7/8] COPY config/socket-events.json /build/config/socket-events.json,0.0,True
before,application,3,b-b0a9b9a8d423,build_step_may_overlap,[frontend-builder 2/8] RUN corepack enable     && corepack prepare pnpm@11.7.0 --activate     && pnpm config set registry https://registry.npmmirror.com,0.0,True
before,application,3,b-b0a9b9a8d423,build_step_may_overlap,[runtime 11/13] COPY docker/nginx.conf /etc/nginx/nginx.conf,0.0,True
before,application,3,b-b0a9b9a8d423,build_step_may_overlap,[runtime  2/13] WORKDIR /app,0.0,True
before,application,3,b-b0a9b9a8d423,build_step_may_overlap,"[python-builder 5/5] RUN --mount=type=cache,target=/root/.cache/pip     pip install --user -r requirements.txt && pip check",0.0,True
before,application,3,b-b0a9b9a8d423,build_step_may_overlap,"[runtime  3/13] RUN --mount=type=cache,target=/var/cache/apt,sharing=locked     --mount=type=cache,target=/var/lib/apt,sharing=locked     sed -i 's|http://deb.debian.org|https://deb.debian.org|g' /etc/apt/sources.list.d/debian.sources     && apt-get -o Acquire::Retries=5 update     && apt-get install -y --no-install-recommends ffmpeg nginx curl     && rm -rf /var/lib/apt/lists/*",0.0,True
before,application,3,b-b0a9b9a8d423,build_step_may_overlap,[python-builder 2/5] WORKDIR /build,0.0,True
before,application,3,b-b0a9b9a8d423,build_step_may_overlap,[frontend-builder 5/8] RUN pnpm install --frozen-lockfile,0.0,True
before,application,3,b-b0a9b9a8d423,build_step_may_overlap,[frontend-builder 4/8] COPY frontend/.npmrc frontend/package.json frontend/pnpm-lock.yaml frontend/pnpm-workspace.yaml ./,0.0,True
before,application,3,b-b0a9b9a8d423,build_step_may_overlap,"[python-builder 3/5] RUN --mount=type=cache,target=/var/cache/apt,sharing=locked     --mount=type=cache,target=/var/lib/apt,sharing=locked     sed -i 's|http://deb.debian.org|https://deb.debian.org|g' /etc/apt/sources.list.d/debian.sources     && apt-get -o Acquire::Retries=5 update     && apt-get install -y --no-install-recommends     gcc     && rm -rf /var/lib/apt/lists/*",0.0,True
before,application,3,b-b0a9b9a8d423,build_step_may_overlap,[runtime  8/13] COPY .env.example .env.example,0.0,True
before,application,3,b-b0a9b9a8d423,build_step_may_overlap,[runtime  4/13] COPY --from=python-builder /root/.local /root/.local,0.0,True
before,application,3,b-b0a9b9a8d423,build_step_may_overlap,[frontend-builder 3/8] WORKDIR /build/frontend,0.0,True
before,application,3,b-b0a9b9a8d423,build_step_may_overlap,[frontend-builder 8/8] RUN pnpm exec vite build,0.0,True
before,application,3,b-b0a9b9a8d423,build_step_may_overlap,[python-builder 4/5] COPY requirements.txt .,0.0,True
before,application,3,b-b0a9b9a8d423,build_step_may_overlap,[runtime  7/13] COPY scripts/ scripts/,0.0,True
