utc,monotonic_seconds,disk,read_bytes_per_second,write_bytes_per_second,idle_percent,active_percent,raw_disk_time_percent,queue_length,cpu_percent
2026-09-13T01:16:40.8647535Z,68.5969872,0 E:,0,929445,1,99,11,1,19
2026-09-13T01:16:40.8647535Z,68.5969872,1 D: C:,0,141779,81,19,18,1,19
2026-09-13T01:16:43.4417754Z,71.174223,0 E:,0,19920094,0,100,65,4,14
2026-09-13T01:16:43.4417754Z,71.174223,1 D: C:,0,31173,100,0,0,0,14
2026-09-13T01:16:46.0887157Z,73.821372,0 E:,0,49107253,0,100,74,2,8
2026-09-13T01:16:46.0887157Z,73.821372,1 D: C:,0,0,100,0,0,0,8
2026-09-13T01:16:48.6792155Z,76.4124368,0 E:,0,488547,1,99,72,2,11
2026-09-13T01:16:48.6792155Z,76.4124368,1 D: C:,130279,863099,97,3,2,0,11
2026-09-13T01:16:51.3256925Z,79.05825329999999,0 E:,0,12915744,0,100,213,1,12
2026-09-13T01:16:51.3256925Z,79.05825329999999,1 D: C:,0,1266556,99,1,0,0,12
2026-09-13T01:16:53.8873346Z,81.6201093,0 E:,0,2803099,0,100,37,2,10
2026-09-13T01:16:53.8873346Z,81.6201093,1 D: C:,0,0,100,0,0,0,10
2026-09-13T01:16:56.4590463Z,84.1914853,0 E:,0,517127,1,99,28,2,16
2026-09-13T01:16:56.4590463Z,84.1914853,1 D: C:,0,62682,99,1,0,0,16
2026-09-13T01:16:59.0141345Z,86.7467629,0 E:,0,1028872,0,100,20,1,23
2026-09-13T01:16:59.0141345Z,86.7467629,1 D: C:,0,321522,98,2,1,0,23
2026-09-13T01:17:01.5931070Z,89.3257632,0 E:,0,19136626,1,99,481,2,17
2026-09-13T01:17:01.5931070Z,89.3257632,1 D: C:,0,15776,100,0,0,0,17
2026-09-13T01:17:04.1615439Z,91.89379439999999,0 E:,63552,50794474,0,100,191,8,46
2026-09-13T01:17:04.1615439Z,91.89379439999999,1 D: C:,0,8134742,99,1,1,0,46
2026-09-13T01:17:06.7595884Z,94.4918812,0 E:,0,11228787,0,100,11073,8,18
2026-09-13T01:17:06.7595884Z,94.4918812,1 D: C:,0,126166,99,1,0,0,18
2026-09-13T01:17:09.3222805Z,97.0555517,0 E:,16032,290938764,0,100,610,25,21
2026-09-13T01:17:09.3222805Z,97.0555517,1 D: C:,96194,721455,98,2,1,0,21
2026-09-13T01:17:11.9004355Z,99.6331247,0 E:,0,19949682,0,100,2133,20,29
2026-09-13T01:17:11.9004355Z,99.6331247,1 D: C:,833239,32047,98,2,1,0,29
2026-09-13T01:17:14.4689971Z,102.2016579,0 E:,958754,7453542,3,97,260,1,64
2026-09-13T01:17:14.4689971Z,102.2016579,1 D: C:,3711307,8938065,99,1,1,0,64
2026-09-13T01:17:22.5336241Z,110.26596169999999,0 E:,0,126201837,1,99,157,1,25
2026-09-13T01:17:22.5336241Z,110.26596169999999,1 D: C:,62662,407304,98,2,1,0,25
2026-09-13T01:17:25.1005955Z,112.8328726,0 E:,0,0,0,100,0,7,30
2026-09-13T01:17:25.1005955Z,112.8328726,1 D: C:,0,0,100,0,0,0,30
2026-09-13T01:17:27.6939121Z,115.426453,0 E:,350045,3214051,2,98,421,1,18
2026-09-13T01:17:27.6939121Z,115.426453,1 D: C:,79555,3389074,91,9,8,0,18
2026-09-13T01:17:30.2575369Z,117.9900629,0 E:,0,605246,1,99,10,1,28
2026-09-13T01:17:30.2575369Z,117.9900629,1 D: C:,0,163580,99,1,0,0,28
2026-09-13T01:17:32.8319251Z,120.564245,0 E:,15447563,0,71,29,38,0,17
2026-09-13T01:17:32.8319251Z,120.564245,1 D: C:,269895,1667003,98,2,0,0,17
2026-09-13T01:17:35.4209234Z,123.15314169999999,0 E:,0,43534249,42,58,618,1,80
2026-09-13T01:17:35.4209234Z,123.15314169999999,1 D: C:,1076091,3987870,98,2,2,0,80
2026-09-13T01:17:37.9988590Z,125.7314765,0 E:,0,71461799,32,68,328,0,78
2026-09-13T01:17:37.9988590Z,125.7314765,1 D: C:,0,359104,99,1,0,0,78
2026-09-13T01:17:40.5696314Z,128.302324,0 E:,0,81589132,0,100,859,7,37
2026-09-13T01:17:40.5696314Z,128.302324,1 D: C:,0,501219,99,1,0,0,37
2026-09-13T01:17:43.1521662Z,130.8848013,0 E:,0,99991684,1,99,168,1,29
2026-09-13T01:17:43.1521662Z,130.8848013,1 D: C:,0,15901,99,1,0,0,29
2026-09-13T01:17:45.7247115Z,133.457214,0 E:,0,110435782,1,99,466,1,34
2026-09-13T01:17:45.7247115Z,133.457214,1 D: C:,0,235705,99,1,0,0,34
2026-09-13T01:17:48.3043539Z,136.0370829,0 E:,32132,12788924,0,100,396,2,24
2026-09-13T01:17:48.3043539Z,136.0370829,1 D: C:,2219183,5609212,97,3,2,0,24
2026-09-13T01:17:50.8824566Z,138.6159983,0 E:,0,18351899,0,100,984,10,14
2026-09-13T01:17:50.8824566Z,138.6159983,1 D: C:,93871,797908,98,2,0,0,14
2026-09-13T01:17:53.4902893Z,141.2231118,0 E:,15902,36671715,0,100,284,1,7
2026-09-13T01:17:53.4902893Z,141.2231118,1 D: C:,17890,590389,98,2,0,0,7
2026-09-13T01:17:56.0455031Z,143.77815429999998,0 E:,0,111705115,0,100,126,1,18
2026-09-13T01:17:56.0455031Z,143.77815429999998,1 D: C:,194354,1765384,99,1,0,1,18
2026-09-13T01:17:58.6217511Z,146.3544556,0 E:,0,13142574,0,100,1727,16,9
2026-09-13T01:17:58.6217511Z,146.3544556,1 D: C:,140145,2242334,96,4,2,0,9
2026-09-13T01:18:01.1862397Z,148.91933459999998,0 E:,0,741639,1,99,3,1,10
2026-09-13T01:18:01.1862397Z,148.91933459999998,1 D: C:,0,0,99,1,0,0,10
2026-09-13T01:18:03.7695665Z,151.50278609999998,0 E:,14016379,158556,7,93,62,2,16
2026-09-13T01:18:03.7695665Z,151.50278609999998,1 D: C:,0,586658,99,1,0,0,16
2026-09-13T01:18:06.3536563Z,154.086212,0 E:,0,570524,2,98,10,1,15
2026-09-13T01:18:06.3536563Z,154.086212,1 D: C:,0,48902,98,2,0,0,15
2026-09-13T01:18:08.9398924Z,156.6729354,0 E:,24917757,0,38,62,73,1,19
2026-09-13T01:18:08.9398924Z,156.6729354,1 D: C:,0,171202,99,1,0,0,19
2026-09-13T01:18:11.5281406Z,159.260586,0 E:,0,29803091,20,80,30,1,13
2026-09-13T01:18:11.5281406Z,159.260586,1 D: C:,61800,293550,98,2,1,0,13
2026-09-13T01:18:14.0979541Z,161.8308765,0 E:,0,32415,99,1,0,2,22
2026-09-13T01:18:14.0979541Z,161.8308765,1 D: C:,178285,972464,98,2,1,1,22
2026-09-13T01:18:16.6836879Z,164.415933,0 E:,0,0,99,1,0,0,16
2026-09-13T01:18:16.6836879Z,164.415933,1 D: C:,0,1143679,98,2,1,0,16
2026-09-13T01:18:19.2672059Z,166.9995635,0 E:,0,0,100,0,0,0,17
2026-09-13T01:18:19.2672059Z,166.9995635,1 D: C:,110538,1121173,0,100,325,2,17
2026-09-13T01:18:21.8353887Z,169.5685839,0 E:,0,432988,1,99,1,1,25
2026-09-13T01:18:21.8353887Z,169.5685839,1 D: C:,240549,3303541,137,0,3,0,25
2026-09-13T01:18:24.4293938Z,172.16213159999998,0 E:,0,457065,3,97,1,0,11
2026-09-13T01:18:24.4293938Z,172.16213159999998,1 D: C:,244856,212209,97,3,2,0,11
2026-09-13T01:18:27.0461214Z,174.77898299999998,0 E:,78062,640113,6,94,1,1,12
2026-09-13T01:18:27.0461214Z,174.77898299999998,1 D: C:,0,62450,99,1,0,0,12
2026-09-13T01:18:29.7164301Z,177.4490279,0 E:,188568,738560,10,90,5,1,35
2026-09-13T01:18:29.7164301Z,177.4490279,1 D: C:,0,172854,98,2,1,0,35
2026-09-13T01:18:32.3515987Z,180.0838703,0 E:,62270,638271,4,96,6,1,35
2026-09-13T01:18:32.3515987Z,180.0838703,1 D: C:,0,46702,100,0,0,0,35
2026-09-13T01:18:34.9566433Z,182.68964459999998,0 E:,0,9454929,2,98,103,2,10
2026-09-13T01:18:34.9566433Z,182.68964459999998,1 D: C:,46652,699789,98,2,0,0,10
2026-09-13T01:18:37.5488578Z,185.2814234,0 E:,2320355,757667,37,63,23,1,12
2026-09-13T01:18:37.5488578Z,185.2814234,1 D: C:,252555,15784,99,1,0,0,12
2026-09-13T01:18:40.1478607Z,187.880777,0 E:,0,474815,7,93,1,1,20
2026-09-13T01:18:40.1478607Z,187.880777,1 D: C:,31654,110790,99,1,0,0,20
2026-09-13T01:18:42.7120157Z,190.4451755,0 E:,0,745501,5,95,1,1,10
2026-09-13T01:18:42.7120157Z,190.4451755,1 D: C:,0,0,100,0,0,0,10
2026-09-13T01:18:45.2928910Z,193.0254434,0 E:,0,874866,4,96,1,1,19
2026-09-13T01:18:45.2928910Z,193.0254434,1 D: C:,0,31245,99,1,0,0,19
2026-09-13T01:18:47.9369736Z,195.6696318,0 E:,0,480059,3,97,1,1,20
2026-09-13T01:18:47.9369736Z,195.6696318,1 D: C:,0,1068520,99,1,0,0,20
2026-09-13T01:18:50.5098391Z,198.2421765,0 E:,0,29994213,0,100,323,2,12
2026-09-13T01:18:50.5098391Z,198.2421765,1 D: C:,15853,967043,98,2,1,0,12
2026-09-13T01:18:53.1208697Z,200.853802,0 E:,0,730785,7,93,1,0,11
2026-09-13T01:18:53.1208697Z,200.853802,1 D: C:,0,357272,99,1,0,0,11
2026-09-13T01:18:55.6983491Z,203.4310746,0 E:,0,702979,4,96,1,1,16
2026-09-13T01:18:55.6983491Z,203.4310746,1 D: C:,15621,203083,99,1,0,0,16
2026-09-13T01:18:58.2914257Z,206.0244449,0 E:,0,782071,7,93,1,1,15
2026-09-13T01:18:58.2914257Z,206.0244449,1 D: C:,1482677,4252515,94,6,5,0,15
2026-09-13T01:19:00.8747301Z,208.60769539999998,0 E:,0,2842887,1,99,342,1,21
2026-09-13T01:19:00.8747301Z,208.60769539999998,1 D: C:,0,32305,99,1,0,0,21
2026-09-13T01:19:03.4585774Z,211.19164419999998,0 E:,0,739291,6,94,1,1,14
2026-09-13T01:19:03.4585774Z,211.19164419999998,1 D: C:,16071,626790,99,1,0,0,14
2026-09-13T01:19:06.0599102Z,213.79239189999998,0 E:,0,286924,1,99,1,1,18
2026-09-13T01:19:06.0599102Z,213.79239189999998,1 D: C:,430386,191283,90,10,14,0,18
2026-09-13T01:19:08.6412302Z,216.3734623,0 E:,0,538665,1,99,19,1,13
2026-09-13T01:19:08.6412302Z,216.3734623,1 D: C:,17314,694494,83,17,16,0,13
2026-09-13T01:19:11.2721060Z,219.0051164,0 E:,0,681560,14,86,1,1,18
2026-09-13T01:19:11.2721060Z,219.0051164,1 D: C:,237753,15850,99,1,0,0,18
2026-09-13T01:19:13.8311985Z,221.564302,0 E:,0,604240,5,95,1,1,18
2026-09-13T01:19:13.8311985Z,221.564302,1 D: C:,0,32661,99,1,0,0,18
2026-09-13T01:19:16.4103674Z,224.1430926,0 E:,0,19345677,0,100,175,2,23
2026-09-13T01:19:16.4103674Z,224.1430926,1 D: C:,32296,1873204,98,2,0,0,23
2026-09-13T01:19:18.9830207Z,226.7160501,0 E:,0,1057998,3,97,1,1,12
2026-09-13T01:19:18.9830207Z,226.7160501,1 D: C:,78955,31582,99,1,0,4,12
2026-09-13T01:19:21.5670593Z,229.29957109999998,0 E:,0,709900,5,95,1,1,25
2026-09-13T01:19:21.5670593Z,229.29957109999998,1 D: C:,15775,47326,99,1,0,0,25
2026-09-13T01:19:24.1341850Z,231.86683309999998,0 E:,0,32675,79,21,0,0,20
2026-09-13T01:19:24.1341850Z,231.86683309999998,1 D: C:,0,32675,100,0,0,0,20
2026-09-13T01:19:26.7136570Z,234.4463511,0 E:,0,1631389,2,98,1,1,22
2026-09-13T01:19:26.7136570Z,234.4463511,1 D: C:,0,436113,99,1,0,0,22
2026-09-13T01:19:29.3599337Z,237.0923819,0 E:,0,667312,22,78,1,1,10
2026-09-13T01:19:29.3599337Z,237.0923819,1 D: C:,0,0,99,1,0,0,10
2026-09-13T01:19:31.9454707Z,239.6778018,0 E:,0,575136,3,97,1,1,39
2026-09-13T01:19:31.9454707Z,239.6778018,1 D: C:,341972,5378302,92,8,7,0,39
2026-09-13T01:19:34.5253058Z,242.2578685,0 E:,0,1049874,5,95,1,1,12
2026-09-13T01:19:34.5253058Z,242.2578685,1 D: C:,0,355342,98,2,1,0,12
2026-09-13T01:19:37.1058529Z,244.83814049999998,0 E:,0,712760,6,94,1,1,30
2026-09-13T01:19:37.1058529Z,244.83814049999998,1 D: C:,15839,0,99,1,0,0,30
2026-09-13T01:19:39.6719151Z,247.40485439999998,0 E:,0,0,99,1,0,0,31
2026-09-13T01:19:39.6719151Z,247.40485439999998,1 D: C:,16291,9742032,97,3,4,0,31
2026-09-13T01:19:42.2693731Z,250.0022766,0 E:,0,787777,31,69,0,1,17
2026-09-13T01:19:42.2693731Z,250.0022766,1 D: C:,0,16133682,98,2,2,0,17
2026-09-13T01:19:44.8419115Z,252.5744662,0 E:,0,454992,5,95,1,1,33
2026-09-13T01:19:44.8419115Z,252.5744662,1 D: C:,0,308745,99,1,0,0,33
2026-09-13T01:19:47.4325913Z,255.1650186,0 E:,0,591191,2,98,1,1,56
2026-09-13T01:19:47.4325913Z,255.1650186,1 D: C:,0,0,100,0,0,0,56
2026-09-13T01:19:50.0093805Z,257.7416307,0 E:,0,730922,5,95,1,1,17
2026-09-13T01:19:50.0093805Z,257.7416307,1 D: C:,0,0,46,54,0,2,17
2026-09-13T01:19:52.5859832Z,260.3186384,0 E:,0,668012,2,98,1,1,34
2026-09-13T01:19:52.5859832Z,260.3186384,1 D: C:,31810,95430,99,1,0,0,34
2026-09-13T01:19:55.1396422Z,262.8720057,0 E:,0,598282,2,98,1,1,27
2026-09-13T01:19:55.1396422Z,262.8720057,1 D: C:,16169,16169,99,1,0,0,27
2026-09-13T01:19:57.7205305Z,265.4535487,0 E:,0,518247,2,98,2,1,26
2026-09-13T01:19:57.7205305Z,265.4535487,1 D: C:,94226,848041,99,1,0,0,26
2026-09-13T01:20:00.2925520Z,268.0250974,0 E:,0,687786,2,98,1,1,25
2026-09-13T01:20:00.2925520Z,268.0250974,1 D: C:,484576,171946,97,3,2,0,25
2026-09-13T01:20:02.8812606Z,270.6136052,0 E:,0,452569,2,98,1,1,31
2026-09-13T01:20:02.8812606Z,270.6136052,1 D: C:,0,374540,99,1,0,0,31
2026-09-13T01:20:05.4509988Z,273.183986,0 E:,0,861225,5,95,1,1,27
2026-09-13T01:20:05.4509988Z,273.183986,1 D: C:,16249,16249,99,1,0,0,27
2026-09-13T01:20:08.0290256Z,275.7620907,0 E:,0,640002,2,98,1,1,37
2026-09-13T01:20:08.0290256Z,275.7620907,1 D: C:,0,1472004,99,1,0,0,37
2026-09-13T01:20:10.5847626Z,278.31769449999996,0 E:,0,341481,1,99,1,1,25
2026-09-13T01:20:10.5847626Z,278.31769449999996,1 D: C:,0,16878926,0,100,458,3,25
2026-09-13T01:20:13.1647211Z,280.8970461,0 E:,0,672225,2,98,1,1,63
2026-09-13T01:20:13.1647211Z,280.8970461,1 D: C:,0,0,99,1,0,0,63
2026-09-13T01:20:15.7266592Z,283.4595016,0 E:,0,612744,2,98,1,1,20
2026-09-13T01:20:15.7266592Z,283.4595016,1 D: C:,80624,41860138,97,3,2,0,20
2026-09-13T01:20:18.3099713Z,286.04252759999997,0 E:,0,455249,4,96,0,1,47
2026-09-13T01:20:18.3099713Z,286.04252759999997,1 D: C:,30162260,40391644,24,76,84,1,47
2026-09-13T01:20:20.9123577Z,288.64520189999996,0 E:,0,610408,14,86,1,1,24
2026-09-13T01:20:20.9123577Z,288.64520189999996,1 D: C:,594756,0,99,1,0,0,24
2026-09-13T01:20:23.4876274Z,291.22028389999997,0 E:,0,665530,5,95,1,1,28
2026-09-13T01:20:23.4876274Z,291.22028389999997,1 D: C:,154208,551903,98,2,1,0,28
2026-09-13T01:20:26.0694742Z,293.80205689999997,0 E:,0,849075,10,90,11,1,16
2026-09-13T01:20:26.0694742Z,293.80205689999997,1 D: C:,480609,448568,97,3,26,0,16
2026-09-13T01:20:28.6565412Z,296.3887752,0 E:,0,47351,86,14,0,0,27
2026-09-13T01:20:28.6565412Z,296.3887752,1 D: C:,126271,173623,98,2,1,0,27
2026-09-13T01:20:31.2238128Z,298.9568419,0 E:,0,742358,16,84,80,1,14
2026-09-13T01:20:31.2238128Z,298.9568419,1 D: C:,0,548699,98,2,1,0,14
2026-09-13T01:20:33.7988772Z,301.5312168,0 E:,0,301736,1,99,91,1,20
2026-09-13T01:20:33.7988772Z,301.5312168,1 D: C:,17933498,81389,72,28,34,0,20
2026-09-13T01:20:36.3640919Z,304.09710359999997,0 E:,0,489452,4,96,1,1,74
2026-09-13T01:20:36.3640919Z,304.09710359999997,1 D: C:,20163397,1778343,72,28,27,1,74
2026-09-13T01:20:38.9427400Z,306.67526749999996,0 E:,0,710114,5,95,1,1,26
2026-09-13T01:20:38.9427400Z,306.67526749999996,1 D: C:,24184249,2487419,65,35,39,2,26
2026-09-13T01:20:41.5067394Z,309.23977249999996,0 E:,0,832619,8,92,1,1,45
2026-09-13T01:20:41.5067394Z,309.23977249999996,1 D: C:,14683088,21093036,84,16,19,1,45
2026-09-13T01:20:44.0911970Z,311.8240116,0 E:,0,506593,33,67,1,1,34
2026-09-13T01:20:44.0911970Z,311.8240116,1 D: C:,24739332,686352,82,18,20,0,34
2026-09-13T01:20:46.6490841Z,314.3813456,0 E:,0,39065962,0,100,167,2,46
2026-09-13T01:20:46.6490841Z,314.3813456,1 D: C:,161210,587703,99,1,0,0,46
2026-09-13T01:20:49.2282403Z,316.9611203,0 E:,0,316844,1,99,1,1,24
2026-09-13T01:20:49.2282403Z,316.9611203,1 D: C:,3200133,15842,93,7,5,0,24
2026-09-13T01:20:51.7894333Z,319.5217222,0 E:,0,814267,7,93,1,1,24
2026-09-13T01:20:51.7894333Z,319.5217222,1 D: C:,7987005,878131,86,14,13,0,24
2026-09-13T01:20:54.3965600Z,322.1288149,0 E:,0,689403,1,99,5,1,31
2026-09-13T01:20:54.3965600Z,322.1288149,1 D: C:,0,545109,90,10,155,0,31
2026-09-13T01:20:56.9907348Z,324.7234784,0 E:,0,818596,22,78,1,1,45
2026-09-13T01:20:56.9907348Z,324.7234784,1 D: C:,0,0,100,0,0,0,45
2026-09-13T01:20:59.5622260Z,327.29592759999997,0 E:,0,0,100,0,0,0,38
2026-09-13T01:20:59.5622260Z,327.29592759999997,1 D: C:,11346208,5435589,87,13,15,0,38
2026-09-13T01:21:02.1221037Z,329.8553138,0 E:,0,27579945,0,100,128,2,44
2026-09-13T01:21:02.1221037Z,329.8553138,1 D: C:,7130316,1351642,84,16,16,0,44
2026-09-13T01:21:04.7055439Z,332.4383405,0 E:,0,734472,4,96,1,1,13
2026-09-13T01:21:04.7055439Z,332.4383405,1 D: C:,0,0,99,1,0,0,13
2026-09-13T01:21:07.2644233Z,334.9968001,0 E:,0,824972,12,88,1,1,27
2026-09-13T01:21:07.2644233Z,334.9968001,1 D: C:,0,388222,98,2,0,0,27
2026-09-13T01:21:09.8507299Z,337.583704,0 E:,0,650765,2,98,1,1,15
2026-09-13T01:21:09.8507299Z,337.583704,1 D: C:,0,0,100,0,0,0,15
2026-09-13T01:21:12.4294711Z,340.1622337,0 E:,518398,842398,3,97,15,1,27
2026-09-13T01:21:12.4294711Z,340.1622337,1 D: C:,113399,1231197,95,5,3,0,27
2026-09-13T01:21:15.0040677Z,342.7366402,0 E:,0,942122,7,93,1,1,46
2026-09-13T01:21:15.0040677Z,342.7366402,1 D: C:,15702,0,97,3,2,0,46
2026-09-13T01:21:17.5678662Z,345.30069579999997,0 E:,0,505121,2,98,1,1,15
2026-09-13T01:21:17.5678662Z,345.30069579999997,1 D: C:,18367680,977654,87,13,12,0,15
2026-09-13T01:21:20.1542522Z,347.88699199999996,0 E:,0,534254,4,96,1,1,16
2026-09-13T01:21:20.1542522Z,347.88699199999996,1 D: C:,62853,628534,98,2,2,0,16
2026-09-13T01:21:22.7154478Z,350.4483778,0 E:,0,371611,1,99,1,1,23
2026-09-13T01:21:22.7154478Z,350.4483778,1 D: C:,0,517025,97,3,1,0,23
2026-09-13T01:21:25.2854025Z,353.0183876,0 E:,0,781193,8,92,1,1,20
2026-09-13T01:21:25.2854025Z,353.0183876,1 D: C:,0,62495,86,14,20,0,20
2026-09-13T01:21:27.8451229Z,355.5774426,0 E:,0,579650,2,98,1,1,26
2026-09-13T01:21:27.8451229Z,355.5774426,1 D: C:,128811,13219255,95,5,5,2,26
2026-09-13T01:21:30.4182079Z,358.1505055,0 E:,0,620192,2,98,1,1,20
2026-09-13T01:21:30.4182079Z,358.1505055,1 D: C:,0,55910362,97,3,3,0,20
2026-09-13T01:21:32.9765999Z,360.7093886,0 E:,0,790481,15,85,1,1,22
2026-09-13T01:21:32.9765999Z,360.7093886,1 D: C:,580761,43589381,96,4,6,0,22
2026-09-13T01:21:35.5871005Z,363.3198016,0 E:,0,433244,2,98,1,1,18
2026-09-13T01:21:35.5871005Z,363.3198016,1 D: C:,433244,8076920,0,100,496,7,18
2026-09-13T01:21:38.1558591Z,365.88861449999996,0 E:,0,549205,2,98,1,1,12
2026-09-13T01:21:38.1558591Z,365.88861449999996,1 D: C:,80765,759195,98,2,0,0,12
2026-09-13T01:21:40.7358928Z,368.4690468,0 E:,0,623435,3,97,1,1,24
2026-09-13T01:21:40.7358928Z,368.4690468,1 D: C:,0,31971,98,2,1,0,24
2026-09-13T01:21:43.3129091Z,371.04589039999996,0 E:,0,455761,2,98,1,0,10
2026-09-13T01:21:43.3129091Z,371.04589039999996,1 D: C:,15715,644351,99,1,0,0,10
2026-09-13T01:21:45.8968498Z,373.6295576,0 E:,0,406562,2,98,1,1,17
2026-09-13T01:21:45.8968498Z,373.6295576,1 D: C:,7513268,21271332,90,10,10,0,17
2026-09-13T01:21:48.4862016Z,376.21905039999996,0 E:,0,478737,2,98,1,1,29
2026-09-13T01:21:48.4862016Z,376.21905039999996,1 D: C:,0,20184179,98,2,1,0,29
2026-09-13T01:21:51.1662810Z,378.89899549999996,0 E:,0,611406,4,96,2,1,13
2026-09-13T01:21:51.1662810Z,378.89899549999996,1 D: C:,0,0,100,0,0,0,13
2026-09-13T01:21:53.7472033Z,381.4799766,0 E:,0,424807,2,98,1,0,15
2026-09-13T01:21:53.7472033Z,381.4799766,1 D: C:,0,912549,98,2,1,0,15
2026-09-13T01:21:56.3484448Z,384.08143609999996,0 E:,0,919754,7,93,1,1,13
2026-09-13T01:21:56.3484448Z,384.08143609999996,1 D: C:,2908522,548625,96,4,3,0,13
2026-09-13T01:21:58.9417714Z,386.67418039999995,0 E:,0,0,99,1,0,0,27
