utc,monotonic_seconds,disk,read_bytes_per_second,write_bytes_per_second,idle_percent,active_percent,raw_disk_time_percent,queue_length,cpu_percent
2026-09-12T23:47:13.3931624Z,159.83728689999998,1 D: C:,377623,2564689,99,1,0,0,23
2026-09-12T23:47:15.9653550Z,162.40939079999998,0 E:,0,571057,2,98,1,1,41
2026-09-12T23:47:15.9653550Z,162.40939079999998,1 D: C:,2474584,12372921,87,13,16,0,41
2026-09-12T23:47:18.5314042Z,164.9756035,0 E:,0,677208,24,76,13,1,13
2026-09-12T23:47:18.5314042Z,164.9756035,1 D: C:,128992,886820,97,3,1,0,13
2026-09-12T23:47:21.1134437Z,167.5575834,0 E:,0,718370,8,92,1,1,15
2026-09-12T23:47:21.1134437Z,167.5575834,1 D: C:,2285723,11853108,79,21,11,1,15
2026-09-12T23:47:23.7159331Z,170.1594546,0 E:,0,466480,2,98,1,1,23
2026-09-12T23:47:23.7159331Z,170.1594546,1 D: C:,0,46648,99,1,0,0,23
2026-09-12T23:47:26.3777880Z,172.8212738,0 E:,0,716403,8,92,1,1,29
2026-09-12T23:47:26.3777880Z,172.8212738,1 D: C:,3288941,260510,95,5,4,0,29
2026-09-12T23:47:28.9388753Z,175.38217799999998,0 E:,0,59141996,0,100,140,2,18
2026-09-12T23:47:28.9388753Z,175.38217799999998,1 D: C:,0,825606,98,2,0,0,18
2026-09-12T23:47:31.5669002Z,178.0105935,0 E:,0,852936,4,96,1,1,44
2026-09-12T23:47:31.5669002Z,178.0105935,1 D: C:,273583,498887,98,2,0,0,44
2026-09-12T23:47:34.1775493Z,180.6213756,0 E:,0,577596,3,97,1,1,27
2026-09-12T23:47:34.1775493Z,180.6213756,1 D: C:,320886,2246206,95,5,2,0,27
2026-09-12T23:47:36.7675938Z,183.2117123,0 E:,0,811483,6,94,1,1,22
2026-09-12T23:47:36.7675938Z,183.2117123,1 D: C:,519349,1136077,99,1,0,0,22
2026-09-12T23:47:39.3863730Z,185.8307677,0 E:,0,694125,8,92,1,1,33
2026-09-12T23:47:39.3863730Z,185.8307677,1 D: C:,0,30850,98,2,1,0,33
2026-09-12T23:47:41.9616683Z,188.4049018,0 E:,0,0,100,0,0,0,24
2026-09-12T23:47:41.9616683Z,188.4049018,1 D: C:,63951,1902564,98,2,0,0,24
2026-09-12T23:47:44.5499730Z,190.9941632,0 E:,0,436725,21,79,1,0,31
2026-09-12T23:47:44.5499730Z,190.9941632,1 D: C:,187168,2277212,99,1,1,0,31
2026-09-12T23:47:47.1635665Z,193.6072479,0 E:,0,679570,23,77,1,1,18
2026-09-12T23:47:47.1635665Z,193.6072479,1 D: C:,647209,1553303,94,6,5,0,18
2026-09-12T23:47:49.7390543Z,196.1829266,0 E:,0,863008,4,96,1,1,24
2026-09-12T23:47:49.7390543Z,196.1829266,1 D: C:,0,32566,99,1,0,0,24
2026-09-12T23:47:52.3711217Z,198.81474179999998,0 E:,0,598681,2,98,23,1,33
2026-09-12T23:47:52.3711217Z,198.81474179999998,1 D: C:,819247,803493,82,18,29,0,33
2026-09-12T23:47:54.9226966Z,201.3667348,0 E:,0,372588,2,98,2,1,29
2026-09-12T23:47:54.9226966Z,201.3667348,1 D: C:,0,48598,99,1,0,0,29
2026-09-12T23:47:57.5019495Z,203.94573069999998,0 E:,0,0,100,0,0,0,22
2026-09-12T23:47:57.5019495Z,203.94573069999998,1 D: C:,77930,716957,99,1,0,0,22
2026-09-12T23:48:00.1190206Z,206.562535,0 E:,0,679997,30,70,1,1,31
2026-09-12T23:48:00.1190206Z,206.562535,1 D: C:,0,278180,98,2,0,0,31
2026-09-12T23:48:02.7135599Z,209.15706279999998,0 E:,0,873993,4,96,1,1,18
2026-09-12T23:48:02.7135599Z,209.15706279999998,1 D: C:,275146,679772,98,2,0,0,18
2026-09-12T23:48:05.3378642Z,211.78155139999998,0 E:,0,622263,9,91,1,1,51
2026-09-12T23:48:05.3378642Z,211.78155139999998,1 D: C:,0,777828,97,3,1,0,51
2026-09-12T23:48:07.9207479Z,214.3645612,0 E:,0,970314,16,84,1,2,25
2026-09-12T23:48:07.9207479Z,214.3645612,1 D: C:,62600,563408,99,1,0,0,25
2026-09-12T23:48:10.4928499Z,216.93647059999998,0 E:,0,357587,2,98,1,1,36
2026-09-12T23:48:10.4928499Z,216.93647059999998,1 D: C:,81269,3527112,97,3,2,0,36
2026-09-12T23:48:13.0919340Z,219.53588399999998,0 E:,0,528968,3,97,1,1,31
2026-09-12T23:48:13.0919340Z,219.53588399999998,1 D: C:,641173,3045574,92,8,4,0,31
2026-09-12T23:48:15.6944001Z,222.1384737,0 E:,0,653379,5,95,1,1,27
2026-09-12T23:48:15.6944001Z,222.1384737,1 D: C:,32668,130675,98,2,1,0,27
2026-09-12T23:48:18.3219661Z,224.7655517,0 E:,0,504577,3,97,1,1,28
2026-09-12T23:48:18.3219661Z,224.7655517,1 D: C:,0,0,100,0,0,0,28
2026-09-12T23:48:20.9128691Z,227.35636269999998,0 E:,0,807593,5,95,1,1,12
2026-09-12T23:48:20.9128691Z,227.35636269999998,1 D: C:,17814,413693,99,1,0,0,12
2026-09-12T23:48:23.5302370Z,229.9742421,0 E:,0,679776,2,98,1,1,23
2026-09-12T23:48:23.5302370Z,229.9742421,1 D: C:,79043,711394,99,1,0,0,23
2026-09-12T23:48:26.1135904Z,232.5571982,0 E:,0,438932,21,79,2,0,25
2026-09-12T23:48:26.1135904Z,232.5571982,1 D: C:,0,146310,73,27,25,0,25
2026-09-12T23:48:28.6999022Z,235.14348569999999,0 E:,0,734948,10,90,1,1,28
2026-09-12T23:48:28.6999022Z,235.14348569999999,1 D: C:,65328,734948,97,3,1,0,28
2026-09-12T23:48:31.3141058Z,237.7577392,0 E:,0,630010,10,90,1,0,43
2026-09-12T23:48:31.3141058Z,237.7577392,1 D: C:,0,330755,97,3,2,0,43
2026-09-12T23:48:33.9153489Z,240.3594833,0 E:,0,416324,2,98,1,1,21
2026-09-12T23:48:33.9153489Z,240.3594833,1 D: C:,0,107935,98,2,1,0,21
2026-09-12T23:48:36.4732820Z,242.9165735,0 E:,0,506418,38,62,1,1,29
2026-09-12T23:48:36.4732820Z,242.9165735,1 D: C:,1404902,8331395,97,3,6,0,29
2026-09-12T23:48:39.0492064Z,245.4927635,0 E:,0,760244,5,95,1,1,18
2026-09-12T23:48:39.0492064Z,245.4927635,1 D: C:,5499641,17113588,93,7,16,0,18
2026-09-12T23:48:41.6324340Z,248.0759163,0 E:,0,391649,1,99,1,1,18
2026-09-12T23:48:41.6324340Z,248.0759163,1 D: C:,0,1159281,98,2,0,0,18
2026-09-12T23:48:44.2444899Z,250.688517,0 E:,0,8666507,1,99,509,6,30
2026-09-12T23:48:44.2444899Z,250.688517,1 D: C:,0,0,99,1,0,0,30
2026-09-12T23:48:46.8319821Z,253.2759318,0 E:,0,767196,7,93,1,1,33
2026-09-12T23:48:46.8319821Z,253.2759318,1 D: C:,65293,946753,97,3,0,0,33
2026-09-12T23:48:49.4854460Z,255.9294708,0 E:,0,369325,3,97,1,1,20
2026-09-12T23:48:49.4854460Z,255.9294708,1 D: C:,0,261605,99,1,0,0,20
2026-09-12T23:48:52.0477270Z,258.4914272,0 E:,0,746117,4,96,1,1,16
2026-09-12T23:48:52.0477270Z,258.4914272,1 D: C:,0,162199,99,1,0,0,16
2026-09-12T23:48:54.6514318Z,261.0955553,0 E:,0,612078,2,98,1,1,14
2026-09-12T23:48:54.6514318Z,261.0955553,1 D: C:,16107,660400,99,1,0,0,14
2026-09-12T23:48:57.2134048Z,263.6569823,0 E:,0,735477,4,96,1,1,12
2026-09-12T23:48:57.2134048Z,263.6569823,1 D: C:,0,49031,99,1,0,0,12
2026-09-12T23:48:59.7937078Z,266.2378028,0 E:,0,15245525,1,99,27,2,16
2026-09-12T23:48:59.7937078Z,266.2378028,1 D: C:,31304,657404,70,30,38,0,16
2026-09-12T23:49:02.3684500Z,268.8124831,0 E:,0,687733,2,98,1,1,14
2026-09-12T23:49:02.3684500Z,268.8124831,1 D: C:,484539,203193,98,2,1,0,14
2026-09-12T23:49:04.9534831Z,271.397478,0 E:,0,611076,2,98,1,1,15
2026-09-12T23:49:04.9534831Z,271.397478,1 D: C:,64323,1495529,98,2,0,0,15
2026-09-12T23:49:07.5778942Z,274.0217575,0 E:,0,299879,1,99,1,1,18
2026-09-12T23:49:07.5778942Z,274.0217575,1 D: C:,0,0,99,1,0,0,18
2026-09-12T23:49:10.1493505Z,276.5926874,0 E:,0,464846,3,97,1,1,22
2026-09-12T23:49:10.1493505Z,276.5926874,1 D: C:,16029,657196,98,2,0,0,22
2026-09-12T23:49:12.7740395Z,279.2180409,0 E:,0,605578,3,97,1,1,27
2026-09-12T23:49:12.7740395Z,279.2180409,1 D: C:,0,302789,99,1,0,0,27
2026-09-12T23:49:15.3558599Z,281.7996046,0 E:,0,417020,6,94,1,0,25
2026-09-12T23:49:15.3558599Z,281.7996046,1 D: C:,0,123561,99,1,0,0,25
2026-09-12T23:49:17.9419801Z,284.3856326,0 E:,0,479341,1,99,1,1,16
2026-09-12T23:49:17.9419801Z,284.3856326,1 D: C:,77313,1005071,97,3,1,0,16
2026-09-12T23:49:20.5086725Z,286.9532856,0 E:,0,435835,2,98,1,1,24
2026-09-12T23:49:20.5086725Z,286.9532856,1 D: C:,0,16142,98,2,0,0,24
2026-09-12T23:49:23.0886439Z,289.5326143,0 E:,0,559627,2,98,1,1,17
2026-09-12T23:49:23.0886439Z,289.5326143,1 D: C:,62180,963803,98,2,0,0,17
2026-09-12T23:49:25.6501949Z,292.09414269999996,0 E:,0,648636,9,91,1,1,21
2026-09-12T23:49:25.6501949Z,292.09414269999996,1 D: C:,880292,154437,98,2,1,0,21
2026-09-12T23:49:28.2579472Z,294.7013171,0 E:,0,341283,36,64,1,0,31
2026-09-12T23:49:28.2579472Z,294.7013171,1 D: C:,1170115,8304571,83,17,7,0,31
2026-09-12T23:49:30.9075634Z,297.3512639,0 E:,0,656803,3,97,1,1,28
2026-09-12T23:49:30.9075634Z,297.3512639,1 D: C:,205251,1831622,97,3,2,0,28
2026-09-12T23:49:33.4919838Z,299.93521699999997,0 E:,0,751837,5,95,1,1,13
2026-09-12T23:49:33.4919838Z,299.93521699999997,1 D: C:,65377,768181,92,8,0,1,13
2026-09-12T23:49:36.1131635Z,302.55713679999997,0 E:,0,385112,2,98,1,1,21
2026-09-12T23:49:36.1131635Z,302.55713679999997,1 D: C:,18052,611767,99,1,0,0,21
2026-09-12T23:49:38.6987332Z,305.1426221,0 E:,0,722765,4,96,1,1,24
2026-09-12T23:49:38.6987332Z,305.1426221,1 D: C:,0,109986,99,1,0,0,24
2026-09-12T23:49:41.2706040Z,307.7140105,0 E:,0,583733,2,98,1,1,16
2026-09-12T23:49:41.2706040Z,307.7140105,1 D: C:,0,518873,98,2,0,0,16
2026-09-12T23:49:43.8335648Z,310.2775623,0 E:,0,621340,49,51,0,1,17
2026-09-12T23:49:43.8335648Z,310.2775623,1 D: C:,0,0,99,1,0,0,17
2026-09-12T23:49:46.4331574Z,312.8764906,0 E:,0,381627,2,98,2,0,26
2026-09-12T23:49:46.4331574Z,312.8764906,1 D: C:,699650,1272092,96,4,1,0,26
2026-09-12T23:49:49.0514004Z,315.4948498,0 E:,0,784118,10,90,1,1,47
2026-09-12T23:49:49.0514004Z,315.4948498,1 D: C:,0,0,99,1,0,0,47
2026-09-12T23:49:51.6110909Z,318.0550416,0 E:,0,601991,4,96,2,1,15
2026-09-12T23:49:51.6110909Z,318.0550416,1 D: C:,520641,1138903,99,1,0,0,15
2026-09-12T23:49:54.2420757Z,320.6861854,0 E:,0,3447304,16,84,2,1,35
2026-09-12T23:49:54.2420757Z,320.6861854,1 D: C:,510711,9655645,97,3,5,0,35
2026-09-12T23:49:56.8318914Z,323.27575329999996,0 E:,0,534605,2,98,1,1,13
2026-09-12T23:49:56.8318914Z,323.27575329999996,1 D: C:,2452897,13994097,93,7,13,0,13
2026-09-12T23:49:59.4199737Z,325.864109,0 E:,0,651378,4,96,1,1,37
2026-09-12T23:49:59.4199737Z,325.864109,1 D: C:,714927,4607311,92,8,3,0,37
2026-09-12T23:50:02.0323584Z,328.4757454,0 E:,0,732487,8,92,1,1,25
2026-09-12T23:50:02.0323584Z,328.4757454,1 D: C:,872751,4831300,89,11,5,0,25
2026-09-12T23:50:04.6276895Z,331.07091829999996,0 E:,0,438758,2,98,1,1,19
2026-09-12T23:50:04.6276895Z,331.07091829999996,1 D: C:,1170023,3640072,93,7,5,0,19
2026-09-12T23:50:07.2860329Z,333.7295895,0 E:,0,643947,5,95,1,1,16
2026-09-12T23:50:07.2860329Z,333.7295895,1 D: C:,0,408356,88,12,0,1,16
2026-09-12T23:50:09.8669596Z,336.3104363,0 E:,0,742629,5,95,1,1,25
2026-09-12T23:50:09.8669596Z,336.3104363,1 D: C:,247543,30942,99,1,0,0,25
2026-09-12T23:50:12.4394203Z,338.8831308,0 E:,0,545292,3,97,1,1,39
2026-09-12T23:50:12.4394203Z,338.8831308,1 D: C:,0,80190,99,1,0,0,39
2026-09-12T23:50:15.0044006Z,341.447866,0 E:,0,15207561,0,100,639,2,18
2026-09-12T23:50:15.0044006Z,341.447866,1 D: C:,0,0,99,1,0,0,18
2026-09-12T23:50:17.5740107Z,344.0181995,0 E:,0,436217,90,10,0,1,27
2026-09-12T23:50:17.5740107Z,344.0181995,1 D: C:,387749,3909802,93,7,3,0,27
2026-09-12T23:50:20.2093355Z,346.65355059999996,0 E:,0,597167,2,98,1,1,22
2026-09-12T23:50:20.2093355Z,346.65355059999996,1 D: C:,314298,801462,99,1,0,0,22
2026-09-12T23:50:22.7990685Z,349.2430485,0 E:,0,540229,5,95,1,1,20
2026-09-12T23:50:22.7990685Z,349.2430485,1 D: C:,444895,2288032,96,4,2,0,20
2026-09-12T23:50:25.4686275Z,351.91225169999996,0 E:,0,700868,9,91,1,1,19
2026-09-12T23:50:25.4686275Z,351.91225169999996,1 D: C:,446007,1592883,97,3,3,0,19
2026-09-12T23:50:28.0974982Z,354.5410296,0 E:,0,751556,7,93,1,1,18
2026-09-12T23:50:28.0974982Z,354.5410296,1 D: C:,0,172231,99,1,0,0,18
2026-09-12T23:50:30.7274895Z,357.17160839999997,0 E:,0,702770,2,98,1,1,32
2026-09-12T23:50:30.7274895Z,357.17160839999997,1 D: C:,0,574993,98,2,1,0,32
2026-09-12T23:50:33.3104541Z,359.7537269,0 E:,0,539019,3,97,1,1,19
2026-09-12T23:50:33.3104541Z,359.7537269,1 D: C:,0,0,99,1,0,0,19
2026-09-12T23:50:35.9271470Z,362.3711456,0 E:,0,613725,2,98,1,1,22
2026-09-12T23:50:35.9271470Z,362.3711456,1 D: C:,0,64602,99,1,0,0,22
2026-09-12T23:50:38.5340914Z,364.9776663,0 E:,0,496668,5,95,1,1,27
2026-09-12T23:50:38.5340914Z,364.9776663,1 D: C:,400538,32043,98,2,0,0,27
2026-09-12T23:50:41.1310417Z,367.5747363,0 E:,0,915856,5,95,1,1,14
2026-09-12T23:50:41.1310417Z,367.5747363,1 D: C:,98414,1207082,68,32,72,0,14
2026-09-12T23:50:43.7063795Z,370.1497086,0 E:,0,536861,2,98,1,1,22
2026-09-12T23:50:43.7063795Z,370.1497086,1 D: C:,325370,309102,96,4,3,0,22
2026-09-12T23:50:46.2907115Z,372.7344614,0 E:,16225,88718483,0,100,391,2,28
2026-09-12T23:50:46.2907115Z,372.7344614,1 D: C:,5406992,0,95,5,5,0,28
2026-09-12T23:50:48.8719693Z,375.3153234,0 E:,0,355937,1,99,1,1,20
2026-09-12T23:50:48.8719693Z,375.3153234,1 D: C:,80894,728054,98,2,0,0,20
2026-09-12T23:50:51.4886901Z,377.9319398,0 E:,0,3604885,7,93,2,2,14
2026-09-12T23:50:51.4886901Z,377.9319398,1 D: C:,708383,1652895,96,4,6,0,14
2026-09-12T23:50:54.0624326Z,380.5065973,0 E:,0,523989,2,98,1,1,27
2026-09-12T23:50:54.0624326Z,380.5065973,1 D: C:,61645,647280,99,1,0,0,27
