utc,monotonic_seconds,disk,read_bytes_per_second,write_bytes_per_second,idle_percent,active_percent,raw_disk_time_percent,queue_length,cpu_percent
2026-09-13T01:01:58.3313517Z,47.8230491,1 D: C:,0,500097,99,1,0,0,37
2026-09-13T01:02:00.9206911Z,50.412168099999995,0 E:,0,9477966,44,56,8,1,31
2026-09-13T01:02:00.9206911Z,50.412168099999995,1 D: C:,0,32297627,98,2,1,0,31
2026-09-13T01:02:03.5119775Z,53.003682999999995,0 E:,0,66857380,0,100,158,2,27
2026-09-13T01:02:03.5119775Z,53.003682999999995,1 D: C:,0,40253553,98,2,3,0,27
2026-09-13T01:02:06.0747367Z,55.5665753,0 E:,0,442277,1,99,2,1,44
2026-09-13T01:02:06.0747367Z,55.5665753,1 D: C:,78978,600234,99,1,0,0,44
2026-09-13T01:02:08.6583692Z,58.149956599999996,0 E:,0,0,99,1,0,0,42
2026-09-13T01:02:08.6583692Z,58.149956599999996,1 D: C:,0,0,99,1,0,0,42
2026-09-13T01:02:11.2124888Z,60.7043432,0 E:,0,0,99,1,0,0,42
2026-09-13T01:02:11.2124888Z,60.7043432,1 D: C:,16354,16354,99,1,0,0,42
2026-09-13T01:02:13.8202315Z,63.3121461,0 E:,0,0,100,0,0,0,27
2026-09-13T01:02:13.8202315Z,63.3121461,1 D: C:,0,0,100,0,0,0,27
2026-09-13T01:02:16.3954614Z,65.887079,0 E:,0,701213,2,98,3,1,45
2026-09-13T01:02:16.3954614Z,65.887079,1 D: C:,15582,358397,99,1,0,0,45
2026-09-13T01:02:18.9563616Z,68.4478802,0 E:,0,461961,1,99,57,1,33
2026-09-13T01:02:18.9563616Z,68.4478802,1 D: C:,143367,971713,98,2,0,0,33
2026-09-13T01:02:21.5291223Z,71.02070379999999,0 E:,0,490154,0,100,47,1,31
2026-09-13T01:02:21.5291223Z,71.02070379999999,1 D: C:,0,47434,99,1,0,0,31
2026-09-13T01:02:24.1160566Z,73.607794,0 E:,15509,126555267,0,100,157,79,36
2026-09-13T01:02:24.1160566Z,73.607794,1 D: C:,15509,51847335,98,2,2,0,36
2026-09-13T01:02:26.6785144Z,76.17084559999999,0 E:,0,0,0,100,0,2,42
2026-09-13T01:02:26.6785144Z,76.17084559999999,1 D: C:,684874,30101844,93,7,13,1,42
2026-09-13T01:02:29.2539006Z,78.7460523,0 E:,0,771128,1,99,11,0,45
2026-09-13T01:02:29.2539006Z,78.7460523,1 D: C:,0,409170,99,1,0,0,45
2026-09-13T01:02:31.8123216Z,81.30437909999999,0 E:,0,24516401,0,100,3460,2,27
2026-09-13T01:02:31.8123216Z,81.30437909999999,1 D: C:,372934,101697666,84,16,24,0,27
2026-09-13T01:02:34.3922105Z,83.8841822,0 E:,0,28140141,0,100,151,2,33
2026-09-13T01:02:34.3922105Z,83.8841822,1 D: C:,0,114884500,31,69,328,0,33
2026-09-13T01:02:36.9586381Z,86.4500888,0 E:,0,875287,1,99,60,1,29
2026-09-13T01:02:36.9586381Z,86.4500888,1 D: C:,632152,745615,97,3,2,0,29
2026-09-13T01:02:39.5353379Z,89.027097,0 E:,0,1245242,2,98,3,1,21
2026-09-13T01:02:39.5353379Z,89.027097,1 D: C:,582191,145547,98,2,1,0,21
2026-09-13T01:02:42.1049965Z,91.5964108,0 E:,0,24430550,61,39,28,1,59
2026-09-13T01:02:42.1049965Z,91.5964108,1 D: C:,158743,73164655,92,8,18,0,59
2026-09-13T01:02:44.6817856Z,94.17392439999999,0 E:,354894,21148484,9,91,287,6,58
2026-09-13T01:02:44.6817856Z,94.17392439999999,1 D: C:,0,95014928,96,4,4,0,58
2026-09-13T01:02:47.2453714Z,96.7370024,0 E:,15552,95553949,0,100,180,1,66
2026-09-13T01:02:47.2453714Z,96.7370024,1 D: C:,108866,0,99,1,0,0,66
2026-09-13T01:02:49.8134011Z,99.3049503,0 E:,0,57881000,0,100,79,2,33
2026-09-13T01:02:49.8134011Z,99.3049503,1 D: C:,18844608,301133,95,5,7,0,33
2026-09-13T01:02:52.3788620Z,101.87045889999999,0 E:,2559854,13019138,0,100,405,2,49
2026-09-13T01:02:52.3788620Z,101.87045889999999,1 D: C:,1052210,345501,89,11,11,1,49
2026-09-13T01:02:54.9832024Z,104.4747153,0 E:,247299,3864053,2,98,34,1,92
2026-09-13T01:02:54.9832024Z,104.4747153,1 D: C:,0,46368,99,1,0,0,92
2026-09-13T01:02:57.6035454Z,107.095047,0 E:,0,0,0,100,0,1,44
2026-09-13T01:02:57.6035454Z,107.095047,1 D: C:,62785,973168,97,3,1,0,44
2026-09-13T01:03:00.1686539Z,109.66052169999999,0 E:,227164,16875091,0,100,245,3,57
2026-09-13T01:03:00.1686539Z,109.66052169999999,1 D: C:,748426,326549,97,3,2,0,57
2026-09-13T01:03:02.7465972Z,112.23814139999999,0 E:,472064,68480826,0,100,189,1,47
2026-09-13T01:03:02.7465972Z,112.23814139999999,1 D: C:,0,535006,99,1,0,0,47
2026-09-13T01:03:05.3239041Z,114.8154673,0 E:,0,4464627,0,100,2847,2,38
2026-09-13T01:03:05.3239041Z,114.8154673,1 D: C:,0,163539,99,1,0,0,38
2026-09-13T01:03:07.9004454Z,117.39204369999999,0 E:,62974,7005942,0,100,105,1,33
2026-09-13T01:03:07.9004454Z,117.39204369999999,1 D: C:,960365,110709638,56,44,148,0,33
2026-09-13T01:03:10.4672635Z,119.9593266,0 E:,0,638701,0,100,14,2,43
2026-09-13T01:03:10.4672635Z,119.9593266,1 D: C:,0,431123,99,1,0,0,43
2026-09-13T01:03:13.0692365Z,122.5607804,0 E:,0,13158563,0,100,68,2,22
2026-09-13T01:03:13.0692365Z,122.5607804,1 D: C:,0,8239918,0,100,266,3,22
2026-09-13T01:03:15.6373170Z,125.1291366,0 E:,0,0,100,0,0,0,64
2026-09-13T01:03:15.6373170Z,125.1291366,1 D: C:,114236,32639,96,4,3,0,64
2026-09-13T01:03:18.2206267Z,127.7124566,0 E:,31719,1903157,77,23,272,0,90
2026-09-13T01:03:18.2206267Z,127.7124566,1 D: C:,301333,0,98,2,1,0,90
2026-09-13T01:03:20.7991627Z,130.2909055,0 E:,0,0,0,100,0,17,55
2026-09-13T01:03:20.7991627Z,130.2909055,1 D: C:,0,28346887,97,3,3,0,55
2026-09-13T01:03:23.3761107Z,132.8679465,0 E:,173047,77918545,0,100,157,6,32
2026-09-13T01:03:23.3761107Z,132.8679465,1 D: C:,0,28191002,98,2,2,0,32
2026-09-13T01:03:25.9563353Z,135.4477786,0 E:,0,50564561,0,100,450,1,40
2026-09-13T01:03:25.9563353Z,135.4477786,1 D: C:,0,0,100,0,0,0,40
2026-09-13T01:03:28.5360089Z,138.02825909999999,0 E:,157725,40425135,1,99,1540,1,29
2026-09-13T01:03:28.5360089Z,138.02825909999999,1 D: C:,0,63090,99,1,0,0,29
2026-09-13T01:03:31.1130101Z,140.6045369,0 E:,95507,78984612,1,99,117,2,26
2026-09-13T01:03:31.1130101Z,140.6045369,1 D: C:,0,31835,99,1,0,0,26
2026-09-13T01:03:33.6930172Z,143.1845927,0 E:,0,10219017,0,100,10294,124,28
2026-09-13T01:03:33.6930172Z,143.1845927,1 D: C:,0,185519,98,2,1,0,28
2026-09-13T01:03:36.2933537Z,145.7853608,0 E:,0,0,0,100,0,9,19
2026-09-13T01:03:36.2933537Z,145.7853608,1 D: C:,0,15999,99,1,0,0,19
2026-09-13T01:03:38.8753650Z,148.3672767,0 E:,0,0,0,100,0,1,24
2026-09-13T01:03:38.8753650Z,148.3672767,1 D: C:,0,15530,98,2,1,0,24
2026-09-13T01:03:41.4794599Z,150.9716138,0 E:,16204,502340,1,99,12,1,24
2026-09-13T01:03:41.4794599Z,150.9716138,1 D: C:,16204,32409,99,1,0,0,24
2026-09-13T01:03:44.0379270Z,153.5296999,0 E:,0,339337,1,99,3,1,28
2026-09-13T01:03:44.0379270Z,153.5296999,1 D: C:,258542,161589,99,1,0,0,28
2026-09-13T01:03:46.6179747Z,156.1099692,0 E:,0,552266,1,99,11,1,32
2026-09-13T01:03:46.6179747Z,156.1099692,1 D: C:,15779,72930741,97,3,5,0,32
2026-09-13T01:03:49.1808560Z,158.6728712,0 E:,0,532341,2,98,2,1,23
2026-09-13T01:03:49.1808560Z,158.6728712,1 D: C:,645261,50362692,97,3,3,0,23
2026-09-13T01:03:51.7664695Z,161.25789989999998,0 E:,441211,141817,49,51,41,0,38
2026-09-13T01:03:51.7664695Z,161.25789989999998,1 D: C:,315151,448365476,77,23,75,0,38
2026-09-13T01:03:54.3335530Z,163.82578719999998,0 E:,0,30960748,4,96,33,1,40
2026-09-13T01:03:54.3335530Z,163.82578719999998,1 D: C:,0,0,99,1,0,0,40
2026-09-13T01:03:56.9189195Z,166.41099,0 E:,0,0,99,1,0,0,35
2026-09-13T01:03:56.9189195Z,166.41099,1 D: C:,206700,238501,64,36,6,1,35
2026-09-13T01:03:59.4732710Z,168.96543119999998,0 E:,16180,35208978,20,80,102,2,32
2026-09-13T01:03:59.4732710Z,168.96543119999998,1 D: C:,242708,69706011,78,22,437,0,32
2026-09-13T01:04:02.1038380Z,171.59587059999998,0 E:,1714646,928111,5,95,3,1,37
2026-09-13T01:04:02.1038380Z,171.59587059999998,1 D: C:,251691,44596545,93,7,5,1,37
2026-09-13T01:04:04.7034067Z,174.1958818,0 E:,0,747493,9,91,1,1,32
2026-09-13T01:04:04.7034067Z,174.1958818,1 D: C:,129998,42282137,95,5,7,0,32
2026-09-13T01:04:07.3103997Z,176.8019342,0 E:,0,855736,5,95,1,1,21
2026-09-13T01:04:07.3103997Z,176.8019342,1 D: C:,0,95081,99,1,0,0,21
2026-09-13T01:04:09.8864685Z,179.3787765,0 E:,0,4435553,2,98,2,1,22
2026-09-13T01:04:09.8864685Z,179.3787765,1 D: C:,479101,15454,99,1,0,0,22
2026-09-13T01:04:12.4841319Z,181.9755461,0 E:,0,538048,2,98,1,1,17
2026-09-13T01:04:12.4841319Z,181.9755461,1 D: C:,81522,766310,99,1,0,0,17
2026-09-13T01:04:15.0709339Z,184.56312309999998,0 E:,0,17144347,1,99,891,1,25
2026-09-13T01:04:15.0709339Z,184.56312309999998,1 D: C:,1213194,175593,95,5,4,0,25
2026-09-13T01:04:17.6553144Z,187.147056,0 E:,0,897353,5,95,1,1,35
2026-09-13T01:04:17.6553144Z,187.147056,1 D: C:,0,16024,100,0,0,0,35
2026-09-13T01:04:20.2697985Z,189.7617344,0 E:,0,751727,5,95,1,1,25
2026-09-13T01:04:20.2697985Z,189.7617344,1 D: C:,17993,1025628,99,1,0,0,25
2026-09-13T01:04:22.8705385Z,192.3619823,0 E:,0,778660,9,91,1,1,19
2026-09-13T01:04:22.8705385Z,192.3619823,1 D: C:,0,0,99,1,0,0,19
2026-09-13T01:04:25.4445243Z,194.9365651,0 E:,0,359261,1,99,1,1,16
2026-09-13T01:04:25.4445243Z,194.9365651,1 D: C:,100021,900195,98,2,0,0,16
2026-09-13T01:04:28.0535969Z,197.545669,0 E:,0,756504,3,97,1,1,23
2026-09-13T01:04:28.0535969Z,197.545669,1 D: C:,602116,169827,98,2,2,0,23
2026-09-13T01:04:30.6458896Z,200.1381682,0 E:,0,23402396,0,100,116,1,27
2026-09-13T01:04:30.6458896Z,200.1381682,1 D: C:,0,16783372,98,2,2,0,27
2026-09-13T01:04:33.2758828Z,202.7679973,0 E:,0,515615,3,97,1,0,20
2026-09-13T01:04:33.2758828Z,202.7679973,1 D: C:,0,15999713,97,3,3,0,20
2026-09-13T01:04:35.8708337Z,205.3627574,0 E:,0,966537,8,92,1,1,27
2026-09-13T01:04:35.8708337Z,205.3627574,1 D: C:,63379,554570,98,2,1,0,27
2026-09-13T01:04:38.4445575Z,207.93654239999998,0 E:,0,797845,5,95,1,1,17
2026-09-13T01:04:38.4445575Z,207.93654239999998,1 D: C:,130260,993235,98,2,1,0,17
2026-09-13T01:04:41.0320312Z,210.5242767,0 E:,0,419875,2,98,1,1,16
2026-09-13T01:04:41.0320312Z,210.5242767,1 D: C:,0,0,100,0,0,0,16
2026-09-13T01:04:43.6282063Z,213.1204324,0 E:,0,685423,8,92,1,1,16
2026-09-13T01:04:43.6282063Z,213.1204324,1 D: C:,63760,541962,98,2,1,0,16
2026-09-13T01:04:46.2629788Z,215.75459289999998,0 E:,0,665090,4,96,1,1,48
2026-09-13T01:04:46.2629788Z,215.75459289999998,1 D: C:,285038,0,99,1,0,0,48
2026-09-13T01:04:48.8563040Z,218.34812,0 E:,0,258015,1,99,1,1,23
2026-09-13T01:04:48.8563040Z,218.34812,1 D: C:,274141,903055,98,2,1,0,23
2026-09-13T01:04:51.4448475Z,220.9363109,0 E:,0,370262,1,99,1,1,29
2026-09-13T01:04:51.4448475Z,220.9363109,1 D: C:,0,46282,99,1,0,0,29
2026-09-13T01:04:54.0319055Z,223.5240384,0 E:,289059,722649,67,33,9,1,20
2026-09-13T01:04:54.0319055Z,223.5240384,1 D: C:,0,0,99,1,0,0,20
2026-09-13T01:04:56.6006709Z,226.092781,0 E:,0,799352,6,94,1,1,23
2026-09-13T01:04:56.6006709Z,226.092781,1 D: C:,97879,9249647,98,2,1,0,23
2026-09-13T01:04:59.2030425Z,228.6945676,0 E:,0,646790,5,95,1,1,32
2026-09-13T01:04:59.2030425Z,228.6945676,1 D: C:,2247597,2716520,91,9,15,0,32
2026-09-13T01:05:01.7754474Z,231.2670504,0 E:,0,670646,6,94,1,1,29
2026-09-13T01:05:01.7754474Z,231.2670504,1 D: C:,0,62385,99,1,0,0,29
2026-09-13T01:05:04.3803827Z,233.87224229999998,0 E:,0,677439,4,96,1,1,18
2026-09-13T01:05:04.3803827Z,233.87224229999998,1 D: C:,129036,629050,98,2,0,0,18
2026-09-13T01:05:06.9510836Z,236.44331509999998,0 E:,0,701566,6,94,1,1,33
2026-09-13T01:05:06.9510836Z,236.44331509999998,1 D: C:,0,0,99,1,0,0,33
2026-09-13T01:05:09.5380890Z,239.0296419,0 E:,0,709696,7,93,2,1,12
2026-09-13T01:05:09.5380890Z,239.0296419,1 D: C:,63084,835864,98,2,0,0,12
2026-09-13T01:05:12.1207004Z,241.61223339999998,0 E:,0,574476,3,97,1,1,18
2026-09-13T01:05:12.1207004Z,241.61223339999998,1 D: C:,0,0,99,1,0,0,18
2026-09-13T01:05:14.7239168Z,244.21596699999998,0 E:,0,283082,1,99,11,1,27
2026-09-13T01:05:14.7239168Z,244.21596699999998,1 D: C:,0,849246,93,7,6,0,27
2026-09-13T01:05:17.3053596Z,246.7968377,0 E:,0,502347,7,93,1,0,18
2026-09-13T01:05:17.3053596Z,246.7968377,1 D: C:,0,0,99,1,0,0,18
2026-09-13T01:05:19.9096328Z,249.40119969999998,0 E:,0,695567,3,97,1,1,30
2026-09-13T01:05:19.9096328Z,249.40119969999998,1 D: C:,158083,458442,98,2,0,0,30
2026-09-13T01:05:22.4753265Z,251.96682049999998,0 E:,0,388392,2,98,1,1,22
2026-09-13T01:05:22.4753265Z,251.96682049999998,1 D: C:,0,8431350,98,2,2,0,22
2026-09-13T01:05:25.0460071Z,254.53762089999998,0 E:,0,524260,1,99,1,1,15
2026-09-13T01:05:25.0460071Z,254.53762089999998,1 D: C:,123355,59364844,90,10,26,0,15
2026-09-13T01:05:27.6481251Z,257.1398334,0 E:,0,646250,15,85,1,1,24
2026-09-13T01:05:27.6481251Z,257.1398334,1 D: C:,0,32312,99,1,0,0,24
2026-09-13T01:05:30.2270600Z,259.7194042,0 E:,0,565488,11,89,1,1,37
2026-09-13T01:05:30.2270600Z,259.7194042,1 D: C:,251328,0,99,1,0,0,37
2026-09-13T01:05:32.8065449Z,262.2982621,0 E:,0,774578,7,93,1,1,26
2026-09-13T01:05:32.8065449Z,262.2982621,1 D: C:,0,379385,99,1,0,0,26
2026-09-13T01:05:35.4053432Z,264.8972792,0 E:,0,663972,4,96,1,1,18
2026-09-13T01:05:35.4053432Z,264.8972792,1 D: C:,0,0,99,1,0,0,18
2026-09-13T01:05:37.9889998Z,267.4815125,0 E:,0,494242,2,98,1,1,28
2026-09-13T01:05:37.9889998Z,267.4815125,1 D: C:,0,0,99,1,0,0,28
2026-09-13T01:05:40.5612831Z,270.0535658,0 E:,0,444656,3,97,1,0,25
2026-09-13T01:05:40.5612831Z,270.0535658,1 D: C:,319596,287835,97,3,2,0,25
2026-09-13T01:05:43.1191495Z,272.610631,0 E:,0,733631,7,93,1,1,34
2026-09-13T01:05:43.1191495Z,272.610631,1 D: C:,0,0,99,1,0,0,34
2026-09-13T01:05:45.7101034Z,275.2019616,0 E:,0,12985043,0,100,379,3,32
2026-09-13T01:05:45.7101034Z,275.2019616,1 D: C:,0,47448,99,1,0,0,32
2026-09-13T01:05:48.2812515Z,277.7732386,0 E:,0,278214,1,99,1,1,32
2026-09-13T01:05:48.2812515Z,277.7732386,1 D: C:,0,0,99,1,0,0,32
2026-09-13T01:05:50.8671221Z,280.3589118,0 E:,0,414347,2,98,1,1,21
2026-09-13T01:05:50.8671221Z,280.3589118,1 D: C:,0,430283,99,1,0,0,21
2026-09-13T01:05:53.4233098Z,282.91518629999996,0 E:,0,894201,2,98,6,1,36
2026-09-13T01:05:53.4233098Z,282.91518629999996,1 D: C:,195098,379287861,49,51,104,0,36
2026-09-13T01:05:55.9966388Z,285.4885901,0 E:,0,654387,3,97,1,1,32
2026-09-13T01:05:55.9966388Z,285.4885901,1 D: C:,15580,654387,98,2,0,0,32
2026-09-13T01:05:58.5534875Z,288.0456497,0 E:,0,441173,3,97,2,1,25
2026-09-13T01:05:58.5534875Z,288.0456497,1 D: C:,65358,147057,0,100,99,3,25
2026-09-13T01:06:01.1590910Z,290.650802,0 E:,0,54776792,0,100,150,2,24
2026-09-13T01:06:01.1590910Z,290.650802,1 D: C:,0,0,99,1,0,0,24
2026-09-13T01:06:03.7132349Z,293.20467199999996,0 E:,0,438810,2,98,1,1,33
2026-09-13T01:06:03.7132349Z,293.20467199999996,1 D: C:,16252,55095093,95,5,4,0,33
2026-09-13T01:06:06.3084922Z,295.800508,0 E:,0,0,99,1,0,0,31
2026-09-13T01:06:06.3084922Z,295.800508,1 D: C:,497759,79750360,90,10,12,0,31
2026-09-13T01:06:08.8770978Z,298.3694211,0 E:,0,594180,5,95,1,0,27
2026-09-13T01:06:08.8770978Z,298.3694211,1 D: C:,0,312726,99,1,0,0,27
2026-09-13T01:06:11.4565040Z,300.9483486,0 E:,0,413518,2,98,1,1,34
2026-09-13T01:06:11.4565040Z,300.9483486,1 D: C:,0,0,100,0,0,0,34
2026-09-13T01:06:14.0216904Z,303.5134767,0 E:,0,800955,11,89,1,1,28
2026-09-13T01:06:14.0216904Z,303.5134767,1 D: C:,65384,1422105,97,3,1,0,28
2026-09-13T01:06:16.6014943Z,306.0938883,0 E:,0,537574,3,97,1,1,36
2026-09-13T01:06:16.6014943Z,306.0938883,1 D: C:,0,32580,99,1,0,0,36
2026-09-13T01:06:19.1789161Z,308.67103449999996,0 E:,0,661812,2,98,1,1,30
2026-09-13T01:06:19.1789161Z,308.67103449999996,1 D: C:,0,0,99,1,0,0,30
2026-09-13T01:06:21.7497718Z,311.2415455,0 E:,0,697541,5,95,1,1,28
2026-09-13T01:06:21.7497718Z,311.2415455,1 D: C:,15500,449526,99,1,0,0,28
2026-09-13T01:06:24.3385950Z,313.83014959999997,0 E:,0,408029,2,98,1,1,42
2026-09-13T01:06:24.3385950Z,313.83014959999997,1 D: C:,0,0,99,1,0,0,42
2026-09-13T01:06:26.8970066Z,316.38896189999997,0 E:,0,605191,2,98,1,1,45
2026-09-13T01:06:26.8970066Z,316.38896189999997,1 D: C:,3778356,126599472,77,23,53,0,45
2026-09-13T01:06:29.4707630Z,318.96282659999997,0 E:,0,757004,5,95,1,1,27
2026-09-13T01:06:29.4707630Z,318.96282659999997,1 D: C:,55277078,693920,27,73,72,1,27
2026-09-13T01:06:32.0571207Z,321.54886669999996,0 E:,0,634628,4,96,1,1,36
2026-09-13T01:06:32.0571207Z,321.54886669999996,1 D: C:,1501438,0,0,100,513,6,36
2026-09-13T01:06:34.6450919Z,324.13656879999996,0 E:,0,7800576,2,98,3,0,51
2026-09-13T01:06:34.6450919Z,324.13656879999996,1 D: C:,7878184,50353518,77,23,45,1,51
2026-09-13T01:06:37.2025753Z,326.6946415,0 E:,0,636929,2,98,1,1,35
2026-09-13T01:06:37.2025753Z,326.6946415,1 D: C:,195978,1273858,37,63,6,1,35
2026-09-13T01:06:39.8012517Z,329.2928731,0 E:,0,603294,3,97,1,1,34
2026-09-13T01:06:39.8012517Z,329.2928731,1 D: C:,0,111133,99,1,0,0,34
2026-09-13T01:06:42.3686090Z,331.8603055,0 E:,0,599275,2,98,1,1,16
2026-09-13T01:06:42.3686090Z,331.8603055,1 D: C:,259146,728848,99,1,0,0,16
2026-09-13T01:06:44.9634895Z,334.4555965,0 E:,0,417513,1,99,1,1,20
2026-09-13T01:06:44.9634895Z,334.4555965,1 D: C:,112407,963493,98,2,1,0,20
2026-09-13T01:06:47.5285409Z,337.0205119,0 E:,0,796337,8,92,1,1,41
2026-09-13T01:06:47.5285409Z,337.0205119,1 D: C:,81258,780085,99,1,0,0,41
2026-09-13T01:06:50.1024052Z,339.5940359,0 E:,0,612673,2,98,1,1,17
2026-09-13T01:06:50.1024052Z,339.5940359,1 D: C:,15709,47128,99,1,0,0,17
2026-09-13T01:06:52.7014523Z,342.1936999,0 E:,0,809645,4,96,1,1,18
2026-09-13T01:06:52.7014523Z,342.1936999,1 D: C:,0,62280,99,1,0,0,18
2026-09-13T01:06:55.2749954Z,344.766489,0 E:,0,405928,1,99,1,1,21
2026-09-13T01:06:55.2749954Z,344.766489,1 D: C:,0,84776515,96,4,9,0,21
2026-09-13T01:06:57.8407827Z,347.33223929999997,0 E:,0,681415,2,98,1,1,19
2026-09-13T01:06:57.8407827Z,347.33223929999997,1 D: C:,0,96679843,96,4,7,0,19
2026-09-13T01:07:00.4334017Z,349.9252921,0 E:,0,391729,2,98,1,1,31
2026-09-13T01:07:00.4334017Z,349.9252921,1 D: C:,734492,326441,97,3,2,1,31
2026-09-13T01:07:02.9974746Z,352.4893911,0 E:,0,421919,2,98,2,1,25
2026-09-13T01:07:02.9974746Z,352.4893911,1 D: C:,0,178504,99,1,0,0,25
2026-09-13T01:07:05.5719473Z,355.06362909999996,0 E:,0,678519,25,75,1,1,17
2026-09-13T01:07:05.5719473Z,355.06362909999996,1 D: C:,0,436191,99,1,0,0,17
2026-09-13T01:07:08.1336804Z,357.6259126,0 E:,0,827614,5,95,1,1,15
2026-09-13T01:07:08.1336804Z,357.6259126,1 D: C:,129821,261737112,91,9,22,0,15
2026-09-13T01:07:10.7019571Z,360.1944909,0 E:,0,405770,1,99,1,1,14
2026-09-13T01:07:10.7019571Z,360.1944909,1 D: C:,0,608655,99,1,0,2,14
2026-09-13T01:07:13.2732565Z,362.7654789,0 E:,0,979324,6,94,1,1,29
2026-09-13T01:07:13.2732565Z,362.7654789,1 D: C:,31089,139328346,23,77,163,0,29
2026-09-13T01:07:15.8612080Z,365.35266129999997,0 E:,0,777903,5,95,1,1,14
2026-09-13T01:07:15.8612080Z,365.35266129999997,1 D: C:,6417700,923759,70,30,29,0,14
2026-09-13T01:07:18.4867085Z,367.97869729999996,0 E:,0,800657,5,95,2,1,28
2026-09-13T01:07:18.4867085Z,367.97869729999996,1 D: C:,0,40993643,98,2,2,0,28
2026-09-13T01:07:21.0623012Z,370.55391169999996,0 E:,0,423746,1,99,1,1,28
2026-09-13T01:07:21.0623012Z,370.55391169999996,1 D: C:,0,97787,99,1,0,1,28
2026-09-13T01:07:23.6281104Z,373.1202632,0 E:,0,438554,3,97,1,1,14
2026-09-13T01:07:23.6281104Z,373.1202632,1 D: C:,0,649710,99,1,0,0,14
2026-09-13T01:07:26.2137218Z,375.70556239999996,0 E:,0,791614,9,91,1,1,19
2026-09-13T01:07:26.2137218Z,375.70556239999996,1 D: C:,62087,279393,98,2,1,0,19
2026-09-13T01:07:28.7710384Z,378.2626482,0 E:,0,547993,3,97,1,1,9
2026-09-13T01:07:28.7710384Z,378.2626482,1 D: C:,322348,854224,98,2,0,0,9
2026-09-13T01:07:31.3538583Z,380.84616739999996,0 E:,0,61299935,39,61,217,0,15
2026-09-13T01:07:31.3538583Z,380.84616739999996,1 D: C:,0,0,100,0,0,0,15
2026-09-13T01:07:33.9151713Z,383.4073045,0 E:,0,790285,4,96,1,1,18
2026-09-13T01:07:33.9151713Z,383.4073045,1 D: C:,64513,822542,98,2,1,0,18
