utc,monotonic_seconds,disk,read_bytes_per_second,write_bytes_per_second,idle_percent,active_percent,raw_disk_time_percent,queue_length,cpu_percent
2026-09-13T00:47:57.0464124Z,86.79645909999999,0 E:,0,588800,1,99,6,1,22
2026-09-13T00:47:57.0464124Z,86.79645909999999,1 D: C:,0,0,99,1,0,0,22
2026-09-13T00:47:59.6158322Z,89.3657394,0 E:,127058,365294,1,99,94,1,40
2026-09-13T00:47:59.6158322Z,89.3657394,1 D: C:,317647,539999,99,1,0,0,40
2026-09-13T00:48:02.2147573Z,91.96482639999999,0 E:,0,26447570,0,100,221,2,47
2026-09-13T00:48:02.2147573Z,91.96482639999999,1 D: C:,0,835850,99,1,0,0,47
2026-09-13T00:48:04.7977549Z,94.5477813,0 E:,791078,1240908,0,100,440,4,62
2026-09-13T00:48:04.7977549Z,94.5477813,1 D: C:,0,31022,99,1,0,0,62
2026-09-13T00:48:07.3706876Z,97.12064989999999,0 E:,15698,41129793,0,100,1355,2,69
2026-09-13T00:48:07.3706876Z,97.12064989999999,1 D: C:,78491,2213473,98,2,1,1,69
2026-09-13T00:48:09.9607697Z,99.7106283,0 E:,32108,83593933,0,100,417,3,37
2026-09-13T00:48:09.9607697Z,99.7106283,1 D: C:,0,1107736,98,2,1,0,37
2026-09-13T00:48:12.5297447Z,102.2800731,0 E:,15446,97033903,0,100,266,1,40
2026-09-13T00:48:12.5297447Z,102.2800731,1 D: C:,308926,339819,99,1,0,0,40
2026-09-13T00:48:15.1396307Z,104.8893142,0 E:,0,50849851,0,100,54,1,38
2026-09-13T00:48:15.1396307Z,104.8893142,1 D: C:,79452,921653,97,3,1,0,38
2026-09-13T00:48:17.7177682Z,107.4675434,0 E:,31676,2233206,0,100,1775,4,68
2026-09-13T00:48:17.7177682Z,107.4675434,1 D: C:,15838,15838,99,1,0,0,68
2026-09-13T00:48:20.2938368Z,110.04360489999999,0 E:,16338,57479716,0,100,1273,13,69
2026-09-13T00:48:20.2938368Z,110.04360489999999,1 D: C:,81693,473823,99,1,0,0,69
2026-09-13T00:48:22.8652486Z,112.61530359999999,0 E:,15858,116102506,0,100,146,1,33
2026-09-13T00:48:22.8652486Z,112.61530359999999,1 D: C:,79294,792941,99,1,0,0,33
2026-09-13T00:48:25.4609455Z,115.2111099,0 E:,0,88217786,0,100,106,20,32
2026-09-13T00:48:25.4609455Z,115.2111099,1 D: C:,0,16001,98,2,1,0,32
2026-09-13T00:48:28.0523632Z,117.80221189999999,0 E:,0,33000617,0,100,265,1,27
2026-09-13T00:48:28.0523632Z,117.80221189999999,1 D: C:,62031,418710,99,1,0,0,27
2026-09-13T00:48:30.6500500Z,120.3998034,0 E:,172633,643451,2,98,54,1,43
2026-09-13T00:48:30.6500500Z,120.3998034,1 D: C:,127513,205982,99,1,1,0,43
2026-09-13T00:48:33.2265808Z,122.9762422,0 E:,16275008,0,69,31,39,0,33
2026-09-13T00:48:33.2265808Z,122.9762422,1 D: C:,186533,512965,99,1,0,0,33
2026-09-13T00:48:35.8148104Z,125.56472289999999,0 E:,32670,22526488,72,28,177,0,67
2026-09-13T00:48:35.8148104Z,125.56472289999999,1 D: C:,279743,1210859,97,3,1,0,67
2026-09-13T00:48:38.3912450Z,128.14135,0 E:,0,71237636,2,98,701,1,78
2026-09-13T00:48:38.3912450Z,128.14135,1 D: C:,0,0,99,1,0,0,78
2026-09-13T00:48:40.9562677Z,130.70591109999998,0 E:,16260,54473966,0,100,414,11,64
2026-09-13T00:48:40.9562677Z,130.70591109999998,1 D: C:,0,601652,99,1,0,0,64
2026-09-13T00:48:43.5718806Z,133.3216144,0 E:,0,74622195,1,99,505,1,34
2026-09-13T00:48:43.5718806Z,133.3216144,1 D: C:,97037,630746,98,2,0,0,34
2026-09-13T00:48:46.1752651Z,135.9251086,0 E:,15983,67162135,1,99,1085,70,56
2026-09-13T00:48:46.1752651Z,135.9251086,1 D: C:,0,0,100,0,0,0,56
2026-09-13T00:48:48.7474673Z,138.4973602,0 E:,48561,53417578,1,99,501,1,47
2026-09-13T00:48:48.7474673Z,138.4973602,1 D: C:,0,64748,99,1,0,0,47
2026-09-13T00:48:51.3626430Z,141.1123723,0 E:,12771087,17319471,15,85,41,2,41
2026-09-13T00:48:51.3626430Z,141.1123723,1 D: C:,0,16186,99,1,0,0,41
2026-09-13T00:48:53.9473318Z,143.6971825,0 E:,0,2282915,0,100,6661,77,37
2026-09-13T00:48:53.9473318Z,143.6971825,1 D: C:,0,0,100,0,0,0,37
2026-09-13T00:48:56.5293474Z,146.2790412,0 E:,0,76669819,0,100,84,1,26
2026-09-13T00:48:56.5293474Z,146.2790412,1 D: C:,914237,4082541,98,2,2,0,26
2026-09-13T00:48:59.1005192Z,148.8504558,0 E:,0,129150,94,6,0,1,23
2026-09-13T00:48:59.1005192Z,148.8504558,1 D: C:,1469083,5133720,95,5,4,0,23
2026-09-13T00:49:01.6949709Z,151.4447232,0 E:,0,348194,2,98,2,1,32
2026-09-13T00:49:01.6949709Z,151.4447232,1 D: C:,0,237405,99,1,0,0,32
2026-09-13T00:49:04.3156709Z,154.0657358,0 E:,0,251469,0,100,5,1,20
2026-09-13T00:49:04.3156709Z,154.0657358,1 D: C:,0,15716,99,1,0,0,20
2026-09-13T00:49:06.8863445Z,156.6364945,0 E:,0,792645,1,99,6,1,28
2026-09-13T00:49:06.8863445Z,156.6364945,1 D: C:,0,0,100,0,0,0,28
2026-09-13T00:49:09.4475956Z,159.1981679,0 E:,0,520805,1,99,4,1,22
2026-09-13T00:49:09.4475956Z,159.1981679,1 D: C:,0,48825,99,1,0,0,22
2026-09-13T00:49:12.0255578Z,161.77603679999999,0 E:,7454579,0,60,40,47,1,36
2026-09-13T00:49:12.0255578Z,161.77603679999999,1 D: C:,0,0,100,0,0,0,36
2026-09-13T00:49:14.5883186Z,164.33847939999998,0 E:,0,0,99,1,0,0,45
2026-09-13T00:49:14.5883186Z,164.33847939999998,1 D: C:,0,97229,99,1,0,0,45
2026-09-13T00:49:17.1644166Z,166.9150235,0 E:,0,0,100,0,0,0,61
2026-09-13T00:49:17.1644166Z,166.9150235,1 D: C:,0,0,100,0,0,0,61
2026-09-13T00:49:19.7297203Z,169.4797647,0 E:,0,11127988,92,8,8,1,59
2026-09-13T00:49:19.7297203Z,169.4797647,1 D: C:,0,32208,100,0,0,0,59
2026-09-13T00:49:22.3193043Z,172.0691269,0 E:,0,421474,2,98,1,1,31
2026-09-13T00:49:22.3193043Z,172.0691269,1 D: C:,640017,53464840,94,6,7,0,31
2026-09-13T00:49:24.9026683Z,174.6530081,0 E:,0,687862,7,93,1,1,28
2026-09-13T00:49:24.9026683Z,174.6530081,1 D: C:,0,46899,99,1,0,1,28
2026-09-13T00:49:27.4782563Z,177.2283091,0 E:,0,642762,4,96,1,1,24
2026-09-13T00:49:27.4782563Z,177.2283091,1 D: C:,78385,783856,99,1,0,0,24
2026-09-13T00:49:30.0581356Z,179.8083179,0 E:,0,429589,2,98,1,1,34
2026-09-13T00:49:30.0581356Z,179.8083179,1 D: C:,1272857,238660,97,3,2,0,34
2026-09-13T00:49:32.6293463Z,182.37917489999998,0 E:,0,725893,5,95,1,1,38
2026-09-13T00:49:32.6293463Z,182.37917489999998,1 D: C:,0,0,99,1,0,0,38
2026-09-13T00:49:35.2280716Z,184.9784957,0 E:,0,485787,2,98,1,1,32
2026-09-13T00:49:35.2280716Z,184.9784957,1 D: C:,125364,924563,99,1,0,0,32
2026-09-13T00:49:37.8018360Z,187.5522107,0 E:,0,729716,1,99,14,1,39
2026-09-13T00:49:37.8018360Z,187.5522107,1 D: C:,0,843228,93,7,5,0,39
2026-09-13T00:49:40.3806824Z,190.1306134,0 E:,0,324852,1,99,1,2,35
2026-09-13T00:49:40.3806824Z,190.1306134,1 D: C:,4934665,150607856,89,11,13,0,35
2026-09-13T00:49:42.9523425Z,192.7028956,0 E:,0,382428,3,97,1,1,44
2026-09-13T00:49:42.9523425Z,192.7028956,1 D: C:,876398,191214,98,2,1,0,44
2026-09-13T00:49:45.5186225Z,195.26863559999998,0 E:,0,454411,10,90,1,0,29
2026-09-13T00:49:45.5186225Z,195.26863559999998,1 D: C:,0,548426164,81,19,18,0,29
2026-09-13T00:49:48.1117564Z,197.8616404,0 E:,0,747587,5,95,1,1,31
2026-09-13T00:49:48.1117564Z,197.8616404,1 D: C:,520060,357541,93,7,15,0,31
2026-09-13T00:49:50.7207088Z,200.4707456,0 E:,0,43578742,4,96,217,2,21
2026-09-13T00:49:50.7207088Z,200.4707456,1 D: C:,291604,13494829,0,100,2494,7,21
2026-09-13T00:49:53.3651187Z,203.11539249999998,0 E:,0,568755,2,98,1,1,37
2026-09-13T00:49:53.3651187Z,203.11539249999998,1 D: C:,0,47396,100,0,0,0,37
2026-09-13T00:49:55.9415855Z,205.6915191,0 E:,0,802349,6,94,1,1,29
2026-09-13T00:49:55.9415855Z,205.6915191,1 D: C:,0,24432316,98,2,1,0,29
2026-09-13T00:49:58.5168908Z,208.2672287,0 E:,0,592373,3,97,1,1,26
2026-09-13T00:49:58.5168908Z,208.2672287,1 D: C:,2545605,24639544,96,4,5,0,26
2026-09-13T00:50:01.0785901Z,210.8286714,0 E:,0,437671,3,97,1,1,19
2026-09-13T00:50:01.0785901Z,210.8286714,1 D: C:,81050,923974,97,3,1,0,19
2026-09-13T00:50:03.7187267Z,213.468539,0 E:,0,779674,8,92,1,1,51
2026-09-13T00:50:03.7187267Z,213.468539,1 D: C:,0,0,100,0,0,0,51
2026-09-13T00:50:06.3492223Z,216.0995865,0 E:,0,801315,5,95,1,1,27
2026-09-13T00:50:06.3492223Z,216.0995865,1 D: C:,17336,510453,98,2,1,0,27
2026-09-13T00:50:08.9649593Z,218.7153957,0 E:,0,711787,5,95,1,1,22
2026-09-13T00:50:08.9649593Z,218.7153957,1 D: C:,61894,603471,98,2,0,0,22
2026-09-13T00:50:11.5413478Z,221.29110409999998,0 E:,0,759345,11,89,1,1,27
2026-09-13T00:50:11.5413478Z,221.29110409999998,1 D: C:,1022792,0,97,3,2,0,27
2026-09-13T00:50:14.1267564Z,223.876655,0 E:,0,597408,2,98,1,1,47
2026-09-13T00:50:14.1267564Z,223.876655,1 D: C:,0,31442,99,1,0,0,47
2026-09-13T00:50:16.7430516Z,226.4930681,0 E:,0,485259,3,97,1,0,24
2026-09-13T00:50:16.7430516Z,226.4930681,1 D: C:,0,0,99,1,0,0,24
2026-09-13T00:50:19.3386569Z,229.0891481,0 E:,0,1600605,4,96,61,23,17
2026-09-13T00:50:19.3386569Z,229.0891481,1 D: C:,0,384145,98,2,1,0,17
2026-09-13T00:50:21.9351335Z,231.68575819999998,0 E:,0,566072,2,98,1,1,23
2026-09-13T00:50:21.9351335Z,231.68575819999998,1 D: C:,0,204414,99,1,0,0,23
2026-09-13T00:50:24.5070365Z,234.25697069999998,0 E:,0,454772,54,46,0,1,23
2026-09-13T00:50:24.5070365Z,234.25697069999998,1 D: C:,64967,7130184,99,1,2,0,23
2026-09-13T00:50:27.0886780Z,236.838858,0 E:,0,586758,3,97,1,1,37
2026-09-13T00:50:27.0886780Z,236.838858,1 D: C:,32597,1043125,98,2,2,0,37
2026-09-13T00:50:29.6684680Z,239.4190818,0 E:,0,680441,4,96,1,1,38
2026-09-13T00:50:29.6684680Z,239.4190818,1 D: C:,1830711,178210,97,3,2,0,38
2026-09-13T00:50:32.2372962Z,241.9872237,0 E:,0,484019,0,100,17,1,31
2026-09-13T00:50:32.2372962Z,241.9872237,1 D: C:,0,827516,94,6,7,0,31
2026-09-13T00:50:34.8302285Z,244.5799615,0 E:,0,749010,10,90,1,1,20
2026-09-13T00:50:34.8302285Z,244.5799615,1 D: C:,0,2559118,97,3,1,0,20
2026-09-13T00:50:37.4384016Z,247.1885801,0 E:,0,581846,5,95,1,1,19
2026-09-13T00:50:37.4384016Z,247.1885801,1 D: C:,62902,440316,97,3,1,0,19
2026-09-13T00:50:40.0407043Z,249.79085609999998,0 E:,0,742059,2,98,1,1,23
2026-09-13T00:50:40.0407043Z,249.79085609999998,1 D: C:,80658,322634,99,1,0,0,23
2026-09-13T00:50:42.6028003Z,252.3533569,0 E:,0,747446,9,91,1,1,23
2026-09-13T00:50:42.6028003Z,252.3533569,1 D: C:,341225,0,98,2,1,0,23
2026-09-13T00:50:45.1929187Z,254.94261649999999,0 E:,0,604570,9,91,1,1,31
2026-09-13T00:50:45.1929187Z,254.94261649999999,1 D: C:,652299,906855,97,3,4,0,31
2026-09-13T00:50:47.8107564Z,257.5608396,0 E:,0,448877,2,98,1,1,55
2026-09-13T00:50:47.8107564Z,257.5608396,1 D: C:,61914,3033789,98,2,9,0,55
2026-09-13T00:50:50.4095149Z,260.1596469,0 E:,0,32446091,0,100,356,2,35
2026-09-13T00:50:50.4095149Z,260.1596469,1 D: C:,111663,4322955,97,3,2,0,35
2026-09-13T00:50:52.9979688Z,262.7485842,0 E:,0,276229,1,99,1,1,21
2026-09-13T00:50:52.9979688Z,262.7485842,1 D: C:,16248,1446145,99,1,0,0,21
2026-09-13T00:50:55.5837722Z,265.3339989,0 E:,0,762836,14,86,1,1,23
2026-09-13T00:50:55.5837722Z,265.3339989,1 D: C:,238386,31784,98,2,1,0,23
2026-09-13T00:50:58.2013590Z,267.95128239999997,0 E:,0,665655,3,97,1,1,30
2026-09-13T00:50:58.2013590Z,267.95128239999997,1 D: C:,30960,603733,99,1,0,0,30
2026-09-13T00:51:00.8100092Z,270.5596417,0 E:,0,614542,7,93,1,1,42
2026-09-13T00:51:00.8100092Z,270.5596417,1 D: C:,1213328,204847,96,4,2,0,42
2026-09-13T00:51:03.4040371Z,273.1545964,0 E:,0,701339,5,95,2,1,48
2026-09-13T00:51:03.4040371Z,273.1545964,1 D: C:,1511776,5486032,90,10,11,0,48
2026-09-13T00:51:05.9802052Z,275.7302289,0 E:,0,42316089,0,100,119,2,43
2026-09-13T00:51:05.9802052Z,275.7302289,1 D: C:,473261,897564,77,23,49,0,43
2026-09-13T00:51:08.5414618Z,278.2917827,0 E:,0,604819,2,98,1,1,22
2026-09-13T00:51:08.5414618Z,278.2917827,1 D: C:,98078,523086,98,2,1,0,22
2026-09-13T00:51:11.1547326Z,280.9050779,0 E:,0,725709,2,98,1,1,29
2026-09-13T00:51:11.1547326Z,280.9050779,1 D: C:,10964775,4956441,85,15,14,0,29
2026-09-13T00:51:13.7553531Z,283.50567029999996,0 E:,0,269281,1,99,1,1,19
2026-09-13T00:51:13.7553531Z,283.50567029999996,1 D: C:,316801,15840,99,1,0,0,19
2026-09-13T00:51:16.3763070Z,286.1261295,0 E:,0,505299,5,95,1,0,26
2026-09-13T00:51:16.3763070Z,286.1261295,1 D: C:,0,896498,99,1,0,0,26
2026-09-13T00:51:19.0259400Z,288.7758546,0 E:,0,409596,2,98,1,1,23
2026-09-13T00:51:19.0259400Z,288.7758546,1 D: C:,189044,2252778,97,3,2,0,23
2026-09-13T00:51:21.6210431Z,291.37101839999997,0 E:,0,606685,6,94,1,1,29
2026-09-13T00:51:21.6210431Z,291.37101839999997,1 D: C:,390845,1106423,98,2,1,0,29
2026-09-13T00:51:24.1963099Z,293.94650509999997,0 E:,0,588976,9,91,1,1,26
2026-09-13T00:51:24.1963099Z,293.94650509999997,1 D: C:,79591,541221,98,2,0,0,26
2026-09-13T00:51:26.7771784Z,296.52706689999997,0 E:,0,0,99,1,0,0,25
2026-09-13T00:51:26.7771784Z,296.52706689999997,1 D: C:,1749235,232199,97,3,2,0,25
2026-09-13T00:51:29.3527564Z,299.1027332,0 E:,0,408388,2,98,1,1,25
2026-09-13T00:51:29.3527564Z,299.1027332,1 D: C:,0,31414,99,1,0,0,25
2026-09-13T00:51:31.9310642Z,301.6812427,0 E:,0,436979,2,98,1,1,26
2026-09-13T00:51:31.9310642Z,301.6812427,1 D: C:,323688,647377,99,1,0,0,26
2026-09-13T00:51:34.5187305Z,304.2693379,0 E:,0,738378,9,91,1,1,19
2026-09-13T00:51:34.5187305Z,304.2693379,1 D: C:,235652,0,99,1,0,0,19
2026-09-13T00:51:37.1006900Z,306.8511784,0 E:,0,411446,2,98,1,1,27
2026-09-13T00:51:37.1006900Z,306.8511784,1 D: C:,0,63299,99,1,0,0,27
2026-09-13T00:51:39.6687610Z,309.41882849999996,0 E:,0,310841,1,99,2,1,25
2026-09-13T00:51:39.6687610Z,309.41882849999996,1 D: C:,130880,49080,99,1,0,0,25
2026-09-13T00:51:42.2511488Z,312.0013103,0 E:,0,794441,8,92,1,1,23
2026-09-13T00:51:42.2511488Z,312.0013103,1 D: C:,206554,3384319,97,3,3,0,23
2026-09-13T00:51:44.8330430Z,314.5830909,0 E:,0,797583,5,95,1,1,18
2026-09-13T00:51:44.8330430Z,314.5830909,1 D: C:,93833,6630888,96,4,2,0,18
2026-09-13T00:51:47.4002520Z,317.1504702,0 E:,0,593681,2,98,1,1,33
2026-09-13T00:51:47.4002520Z,317.1504702,1 D: C:,0,80227,99,1,0,0,33
2026-09-13T00:51:49.9676693Z,319.71773559999997,0 E:,0,606931,2,98,1,1,22
2026-09-13T00:51:49.9676693Z,319.71773559999997,1 D: C:,79859,958312,98,2,0,0,22
2026-09-13T00:51:52.5440691Z,322.2939096,0 E:,0,612727,13,87,1,1,28
2026-09-13T00:51:52.5440691Z,322.2939096,1 D: C:,0,96746,99,1,0,0,28
2026-09-13T00:51:55.1455079Z,324.89532499999996,0 E:,0,597926,2,98,1,1,17
2026-09-13T00:51:55.1455079Z,324.89532499999996,1 D: C:,5212184,125879,91,9,8,0,17
2026-09-13T00:51:57.7779688Z,327.5276794,0 E:,0,713525,9,91,1,1,37
2026-09-13T00:51:57.7779688Z,327.5276794,1 D: C:,0,0,99,1,0,0,37
2026-09-13T00:52:00.3549735Z,330.10506219999996,0 E:,0,778273,4,96,1,1,26
2026-09-13T00:52:00.3549735Z,330.10506219999996,1 D: C:,15883,349428,99,1,0,0,26
2026-09-13T00:52:02.9138369Z,332.66349429999997,0 E:,0,683070,5,95,1,1,19
2026-09-13T00:52:02.9138369Z,332.66349429999997,1 D: C:,32527,748125,98,2,0,0,19
2026-09-13T00:52:05.5010826Z,335.2517544,0 E:,0,570921,3,97,1,1,39
2026-09-13T00:52:05.5010826Z,335.2517544,1 D: C:,0,77151,94,6,0,2,39
2026-09-13T00:52:08.0813247Z,337.831656,0 E:,0,634713,9,91,2,1,35
2026-09-13T00:52:08.0813247Z,337.831656,1 D: C:,387020,4969344,98,2,2,0,35
2026-09-13T00:52:10.6980128Z,340.44790439999997,0 E:,0,324125,81,19,0,1,23
2026-09-13T00:52:10.6980128Z,340.44790439999997,1 D: C:,810313,1296501,98,2,1,0,23
2026-09-13T00:52:13.2929320Z,343.0428195,0 E:,0,782407,3,97,1,1,17
2026-09-13T00:52:13.2929320Z,343.0428195,1 D: C:,0,93888,99,1,0,0,17
2026-09-13T00:52:15.8795382Z,345.6291782,0 E:,0,491507,2,98,1,1,19
2026-09-13T00:52:15.8795382Z,345.6291782,1 D: C:,0,554928,99,1,0,0,19
2026-09-13T00:52:18.4348408Z,348.18536919999997,0 E:,0,782386,9,91,1,1,30
2026-09-13T00:52:18.4348408Z,348.18536919999997,1 D: C:,32599,391193,99,1,0,0,30
2026-09-13T00:52:21.0153971Z,350.765771,0 E:,0,16924272,1,99,235,3,30
2026-09-13T00:52:21.0153971Z,350.765771,1 D: C:,77992,733125,99,1,0,0,30
2026-09-13T00:52:23.6099725Z,353.3601375,0 E:,0,777566,5,95,1,1,27
2026-09-13T00:52:23.6099725Z,353.3601375,1 D: C:,0,0,100,0,0,0,27
2026-09-13T00:52:26.2059730Z,355.9565186,0 E:,0,556616,2,98,1,1,26
2026-09-13T00:52:26.2059730Z,355.9565186,1 D: C:,0,31806,99,1,0,0,26
2026-09-13T00:52:28.8381243Z,358.5881146,0 E:,0,473244,5,95,1,1,20
2026-09-13T00:52:28.8381243Z,358.5881146,1 D: C:,0,32637,99,1,0,0,20
2026-09-13T00:52:31.4379107Z,361.187842,0 E:,0,599232,2,98,1,1,25
2026-09-13T00:52:31.4379107Z,361.187842,1 D: C:,0,129563,99,1,0,0,25
2026-09-13T00:52:34.0017958Z,363.7523715,0 E:,0,539312,3,97,1,1,29
2026-09-13T00:52:34.0017958Z,363.7523715,1 D: C:,196113,2958048,99,1,1,0,29
2026-09-13T00:52:36.5851255Z,366.33477289999996,0 E:,0,59900278,0,100,123,2,19
2026-09-13T00:52:36.5851255Z,366.33477289999996,1 D: C:,252877,1959798,91,9,8,0,19
2026-09-13T00:52:39.1678004Z,368.91828019999997,0 E:,0,615634,2,98,1,1,24
2026-09-13T00:52:39.1678004Z,368.91828019999997,1 D: C:,113406,810045,98,2,0,0,24
2026-09-13T00:52:41.7536864Z,371.5042693,0 E:,0,483574,2,98,1,1,22
2026-09-13T00:52:41.7536864Z,371.5042693,1 D: C:,920805,743495,95,5,3,0,22
2026-09-13T00:52:44.3450016Z,374.09558799999996,0 E:,0,1068911,3,97,3,0,16
2026-09-13T00:52:44.3450016Z,374.09558799999996,1 D: C:,127631,510524,94,6,9,0,16
2026-09-13T00:52:46.9188470Z,376.669401,0 E:,0,792243,9,91,1,1,34
2026-09-13T00:52:46.9188470Z,376.669401,1 D: C:,97049,303033,99,1,0,0,34
2026-09-13T00:52:49.4938559Z,379.24377519999996,0 E:,0,494429,4,96,14,1,16
2026-09-13T00:52:49.4938559Z,379.24377519999996,1 D: C:,0,111645,83,17,15,0,16
