utc,monotonic_seconds,disk,read_bytes_per_second,write_bytes_per_second,idle_percent,active_percent,raw_disk_time_percent,queue_length,cpu_percent
2026-09-13T00:17:30.0877611Z,82.71205619999999,0 E:,0,0,98,2,0,1,28
2026-09-13T00:17:30.0877611Z,82.71205619999999,1 D: C:,0,139398,99,1,0,0,28
2026-09-13T00:17:32.6547334Z,85.27900059999999,0 E:,0,1609926,2,98,3,1,22
2026-09-13T00:17:32.6547334Z,85.27900059999999,1 D: C:,0,126268,99,1,0,0,22
2026-09-13T00:17:35.2465869Z,87.87039039999999,0 E:,0,5299815,1,99,68,1,27
2026-09-13T00:17:35.2465869Z,87.87039039999999,1 D: C:,1131980,336212,97,3,2,0,27
2026-09-13T00:17:37.8371964Z,90.46108489999999,0 E:,0,8932708,20,80,71,0,26
2026-09-13T00:17:37.8371964Z,90.46108489999999,1 D: C:,0,156989,99,1,0,0,26
2026-09-13T00:17:40.4119028Z,93.0353854,0 E:,0,0,99,1,0,0,87
2026-09-13T00:17:40.4119028Z,93.0353854,1 D: C:,17586,314607,99,1,0,0,87
2026-09-13T00:17:42.9940833Z,95.6177577,0 E:,16302,76166798,1,99,1358,11,85
2026-09-13T00:17:42.9940833Z,95.6177577,1 D: C:,0,81514,99,1,0,0,85
2026-09-13T00:17:45.5619000Z,98.1854477,0 E:,0,137020378,1,99,192,1,54
2026-09-13T00:17:45.5619000Z,98.1854477,1 D: C:,0,294834,99,1,0,0,54
2026-09-13T00:17:48.1316516Z,100.75595969999999,0 E:,78701,116462952,1,99,1130,0,37
2026-09-13T00:17:48.1316516Z,100.75595969999999,1 D: C:,0,1967545,99,1,0,0,37
2026-09-13T00:17:50.7122360Z,103.3359725,0 E:,48597,103675164,1,99,128,1,51
2026-09-13T00:17:50.7122360Z,103.3359725,1 D: C:,0,534575,99,1,0,2,51
2026-09-13T00:17:53.3453827Z,105.969309,0 E:,0,17971380,0,100,8932,124,25
2026-09-13T00:17:53.3453827Z,105.969309,1 D: C:,0,0,99,1,0,0,25
2026-09-13T00:17:55.9411275Z,108.56463649999999,0 E:,15444,110753043,0,100,120,1,30
2026-09-13T00:17:55.9411275Z,108.56463649999999,1 D: C:,0,0,99,1,0,0,30
2026-09-13T00:17:58.5343361Z,111.1580188,0 E:,0,212703821,0,100,179,1,17
2026-09-13T00:17:58.5343361Z,111.1580188,1 D: C:,97302,470296,97,3,2,0,17
2026-09-13T00:18:01.1356327Z,113.75942839999999,0 E:,904295,4156587,61,39,78,0,20
2026-09-13T00:18:01.1356327Z,113.75942839999999,1 D: C:,0,0,99,1,0,0,20
2026-09-13T00:18:03.7234061Z,116.3471623,0 E:,0,382025,3,97,3,1,28
2026-09-13T00:18:03.7234061Z,116.3471623,1 D: C:,0,206930,99,1,0,0,28
2026-09-13T00:18:06.3295065Z,118.9531238,0 E:,0,545374,3,97,3,1,23
2026-09-13T00:18:06.3295065Z,118.9531238,1 D: C:,15582,810271,99,1,1,0,23
2026-09-13T00:18:08.9253214Z,121.54929159999999,0 E:,204684,11729987,1,99,64,2,25
2026-09-13T00:18:08.9253214Z,121.54929159999999,1 D: C:,0,0,100,0,0,0,25
2026-09-13T00:18:11.5057968Z,124.129561,0 E:,8977911,0,63,37,42,0,32
2026-09-13T00:18:11.5057968Z,124.129561,1 D: C:,0,62238,99,1,0,0,32
2026-09-13T00:18:14.0976706Z,126.7220535,0 E:,926266,0,90,10,7,1,32
2026-09-13T00:18:14.0976706Z,126.7220535,1 D: C:,78497,847769,97,3,2,0,32
2026-09-13T00:18:16.6600747Z,129.2839291,0 E:,0,0,100,0,0,0,19
2026-09-13T00:18:16.6600747Z,129.2839291,1 D: C:,0,1266196,99,1,0,0,19
2026-09-13T00:18:19.2907055Z,131.9141706,0 E:,0,1389761,10,90,14,1,61
2026-09-13T00:18:19.2907055Z,131.9141706,1 D: C:,0,46325,99,1,0,0,61
2026-09-13T00:18:21.9072392Z,134.5308537,0 E:,0,92818,90,10,0,1,33
2026-09-13T00:18:21.9072392Z,134.5308537,1 D: C:,247515,154697,97,3,2,0,33
2026-09-13T00:18:24.5603117Z,137.1838775,0 E:,0,0,100,0,0,0,11
2026-09-13T00:18:24.5603117Z,137.1838775,1 D: C:,0,311537,99,1,0,0,11
2026-09-13T00:18:27.1381298Z,139.7628254,0 E:,0,15703,99,1,0,0,19
2026-09-13T00:18:27.1381298Z,139.7628254,1 D: C:,3470572,675269,77,23,22,0,19
2026-09-13T00:18:29.7449067Z,142.3688057,0 E:,0,0,99,1,0,0,18
2026-09-13T00:18:29.7449067Z,142.3688057,1 D: C:,0,417240,99,1,0,0,18
2026-09-13T00:18:32.3428034Z,144.9671411,0 E:,0,32151,99,1,0,0,20
2026-09-13T00:18:32.3428034Z,144.9671411,1 D: C:,771635,257211,98,2,1,0,20
2026-09-13T00:18:34.9543486Z,147.57861939999998,0 E:,0,0,100,0,0,0,14
2026-09-13T00:18:34.9543486Z,147.57861939999998,1 D: C:,0,203389,99,1,0,0,14
