utc,monotonic_seconds,disk,read_bytes_per_second,write_bytes_per_second,idle_percent,active_percent,raw_disk_time_percent,queue_length,cpu_percent
2026-09-13T00:01:55.1907083Z,123.6917338,0 E:,0,896713,1,99,10,1,41
2026-09-13T00:01:55.1907083Z,123.6917338,1 D: C:,77302,5442125,97,3,4,0,41
2026-09-13T00:01:57.7941664Z,126.29515319999999,0 E:,0,782519,2,98,2,1,37
2026-09-13T00:01:57.7941664Z,126.29515319999999,1 D: C:,17966,225573,99,1,0,0,37
2026-09-13T00:02:00.3662322Z,128.8671668,0 E:,5085278,3493230,82,18,25,0,34
2026-09-13T00:02:00.3662322Z,128.8671668,1 D: C:,30913,618270,99,1,0,0,34
2026-09-13T00:02:02.9375600Z,131.43933719999998,0 E:,0,0,99,1,0,0,14
2026-09-13T00:02:02.9375600Z,131.43933719999998,1 D: C:,0,0,99,1,0,0,14
2026-09-13T00:02:05.4990599Z,134.00141,0 E:,0,0,99,1,0,0,21
2026-09-13T00:02:05.4990599Z,134.00141,1 D: C:,0,452910,99,1,0,0,21
2026-09-13T00:02:08.0829631Z,136.5843485,0 E:,0,0,95,5,0,0,19
2026-09-13T00:02:08.0829631Z,136.5843485,1 D: C:,96462,594849,98,2,0,0,19
2026-09-13T00:02:10.6575279Z,139.1586312,0 E:,0,0,99,1,0,0,23
2026-09-13T00:02:10.6575279Z,139.1586312,1 D: C:,0,358528,99,1,0,0,23
2026-09-13T00:02:13.2405818Z,141.7424375,0 E:,0,0,99,1,0,0,21
2026-09-13T00:02:13.2405818Z,141.7424375,1 D: C:,80798,549428,99,1,0,0,21
2026-09-13T00:02:15.8375346Z,144.33872399999998,0 E:,0,0,100,0,0,0,28
2026-09-13T00:02:15.8375346Z,144.33872399999998,1 D: C:,79457,463795861,75,25,44,0,28
2026-09-13T00:02:18.4233257Z,146.92435319999998,0 E:,0,15822,99,1,0,0,47
2026-09-13T00:02:18.4233257Z,146.92435319999998,1 D: C:,0,5031396,96,4,4,0,47
2026-09-13T00:02:21.0768805Z,149.5779408,0 E:,0,0,100,0,0,0,16
2026-09-13T00:02:21.0768805Z,149.5779408,1 D: C:,61717,786894,99,1,0,1,16
2026-09-13T00:02:23.6760988Z,152.17883229999998,0 E:,0,16025,99,1,0,0,28
2026-09-13T00:02:23.6760988Z,152.17883229999998,1 D: C:,0,0,99,1,0,0,28
2026-09-13T00:02:26.2534789Z,154.7553472,0 E:,0,0,99,1,0,0,26
2026-09-13T00:02:26.2534789Z,154.7553472,1 D: C:,81008,810086,98,2,0,0,26
2026-09-13T00:02:28.8643317Z,157.3657796,0 E:,0,0,100,0,0,0,19
2026-09-13T00:02:28.8643317Z,157.3657796,1 D: C:,0,0,100,0,0,0,19
2026-09-13T00:02:31.4206587Z,159.9225395,0 E:,0,0,100,0,0,0,40
2026-09-13T00:02:31.4206587Z,159.9225395,1 D: C:,0,257435,99,1,0,0,40
2026-09-13T00:02:34.0706583Z,162.5717661,0 E:,0,729033,9,91,1,1,29
2026-09-13T00:02:34.0706583Z,162.5717661,1 D: C:,0,0,100,0,0,0,29
2026-09-13T00:02:36.6707915Z,165.17190589999998,0 E:,0,542542,3,97,1,1,29
2026-09-13T00:02:36.6707915Z,165.17190589999998,1 D: C:,62004,201515,99,1,0,0,29
2026-09-13T00:02:39.3116230Z,167.8134486,0 E:,0,366705,1,99,11,1,22
2026-09-13T00:02:39.3116230Z,167.8134486,1 D: C:,0,510198,97,3,2,0,22
2026-09-13T00:02:41.8810859Z,170.3826174,0 E:,0,391080,1,99,1,1,26
2026-09-13T00:02:41.8810859Z,170.3826174,1 D: C:,0,0,99,1,0,0,26
2026-09-13T00:02:44.4729704Z,172.9748415,0 E:,0,538332,2,98,1,1,18
2026-09-13T00:02:44.4729704Z,172.9748415,1 D: C:,63333,522499,99,1,0,0,18
2026-09-13T00:02:47.0767422Z,175.5778023,0 E:,0,295075,39,61,0,0,36
2026-09-13T00:02:47.0767422Z,175.5778023,1 D: C:,496969,2158709,98,2,2,0,36
2026-09-13T00:02:49.6985638Z,178.2000411,0 E:,0,729434,5,95,1,1,18
2026-09-13T00:02:49.6985638Z,178.2000411,1 D: C:,248318,1831345,99,1,0,0,18
2026-09-13T00:02:52.2862810Z,180.78773909999998,0 E:,0,390183,1,99,1,1,21
2026-09-13T00:02:52.2862810Z,180.78773909999998,1 D: C:,0,48772,99,1,0,0,21
2026-09-13T00:02:54.8608482Z,183.36199689999998,0 E:,0,716983,6,94,1,1,16
2026-09-13T00:02:54.8608482Z,183.36199689999998,1 D: C:,0,16295,100,0,0,0,16
2026-09-13T00:02:57.4217159Z,185.9226768,0 E:,0,685863,18,82,1,1,14
2026-09-13T00:02:57.4217159Z,185.9226768,1 D: C:,81650,1045125,98,2,0,0,14
2026-09-13T00:03:00.0471948Z,188.5490184,0 E:,0,731465,7,93,1,1,19
2026-09-13T00:03:00.0471948Z,188.5490184,1 D: C:,826874,286225,98,2,1,0,19
2026-09-13T00:03:02.6250763Z,191.1274794,0 E:,0,379997,2,98,1,1,15
2026-09-13T00:03:02.6250763Z,191.1274794,1 D: C:,0,395830,98,2,0,0,15
2026-09-13T00:03:05.2412197Z,193.7424302,0 E:,0,567748,3,97,1,1,17
2026-09-13T00:03:05.2412197Z,193.7424302,1 D: C:,15770,47312,99,1,0,1,17
2026-09-13T00:03:07.8242203Z,196.32581679999998,0 E:,0,629695,3,97,1,22,18
2026-09-13T00:03:07.8242203Z,196.32581679999998,1 D: C:,0,32292,100,0,0,0,18
2026-09-13T00:03:10.4511719Z,198.95257239999998,0 E:,0,664396,24,76,1,1,21
2026-09-13T00:03:10.4511719Z,198.95257239999998,1 D: C:,92706,896162,98,2,0,0,21
2026-09-13T00:03:13.0665819Z,201.5679932,0 E:,0,481230,5,95,1,0,12
2026-09-13T00:03:13.0665819Z,201.5679932,1 D: C:,917830,1259349,97,3,3,0,12
2026-09-13T00:03:15.6418294Z,204.14322439999998,0 E:,0,348599,1,99,1,1,23
2026-09-13T00:03:15.6418294Z,204.14322439999998,1 D: C:,63381,5149767,98,2,7,0,23
2026-09-13T00:03:18.3019294Z,206.8034114,0 E:,0,882295,9,91,12,1,18
2026-09-13T00:03:18.3019294Z,206.8034114,1 D: C:,0,126042,98,2,1,0,18
2026-09-13T00:03:20.9064520Z,209.4082927,0 E:,0,612458,6,94,1,1,19
2026-09-13T00:03:20.9064520Z,209.4082927,1 D: C:,0,0,99,1,0,0,19
2026-09-13T00:03:23.5015011Z,212.0033283,0 E:,0,451782,39,61,0,1,15
2026-09-13T00:03:23.5015011Z,212.0033283,1 D: C:,0,124629,99,1,0,0,15
2026-09-13T00:03:26.1368190Z,214.6382979,0 E:,0,716087,12,88,1,1,24
2026-09-13T00:03:26.1368190Z,214.6382979,1 D: C:,0,0,99,1,0,0,24
2026-09-13T00:03:28.7311925Z,217.2323582,0 E:,0,587525,7,93,1,1,22
2026-09-13T00:03:28.7311925Z,217.2323582,1 D: C:,0,310082,93,7,0,2,22
2026-09-13T00:03:31.3088300Z,219.81029519999998,0 E:,0,570487,2,98,1,1,20
2026-09-13T00:03:31.3088300Z,219.81029519999998,1 D: C:,6778502,190162,96,4,4,0,20
2026-09-13T00:03:33.9143462Z,222.4152878,0 E:,0,790222,6,94,1,1,21
2026-09-13T00:03:33.9143462Z,222.4152878,1 D: C:,0,0,100,0,0,0,21
2026-09-13T00:03:36.4913960Z,224.99282399999998,0 E:,0,473862,2,98,1,1,24
2026-09-13T00:03:36.4913960Z,224.99282399999998,1 D: C:,78977,1026702,97,3,1,0,24
2026-09-13T00:03:39.0767484Z,227.5779245,0 E:,0,61563613,0,100,150,2,26
2026-09-13T00:03:39.0767484Z,227.5779245,1 D: C:,573871,270994,98,2,1,0,26
2026-09-13T00:03:41.6874939Z,230.1884634,0 E:,0,682391,18,82,1,1,24
2026-09-13T00:03:41.6874939Z,230.1884634,1 D: C:,16247,3671914,98,2,1,0,24
2026-09-13T00:03:44.2936995Z,232.79482439999998,0 E:,0,479165,2,98,1,1,30
2026-09-13T00:03:44.2936995Z,232.79482439999998,1 D: C:,61827,2071233,98,2,0,0,30
2026-09-13T00:03:46.9229916Z,235.4239686,0 E:,0,698119,22,78,1,1,21
2026-09-13T00:03:46.9229916Z,235.4239686,1 D: C:,0,0,100,0,0,0,21
2026-09-13T00:03:49.4938835Z,237.9952157,0 E:,0,558354,25,75,1,1,19
2026-09-13T00:03:49.4938835Z,237.9952157,1 D: C:,15509,77549,99,1,0,0,19
2026-09-13T00:03:52.0750048Z,240.5763974,0 E:,0,598426,3,97,1,1,28
2026-09-13T00:03:52.0750048Z,240.5763974,1 D: C:,0,15748,99,1,0,0,28
2026-09-13T00:03:54.6429771Z,243.14481529999998,0 E:,0,620710,6,94,1,1,24
2026-09-13T00:03:54.6429771Z,243.14481529999998,1 D: C:,0,1404765,98,2,1,0,24
2026-09-13T00:03:57.2975790Z,245.7990792,0 E:,0,616856,23,77,1,1,17
2026-09-13T00:03:57.2975790Z,245.7990792,1 D: C:,0,0,100,0,0,0,17
2026-09-13T00:03:59.8743715Z,248.3754548,0 E:,0,665789,4,96,1,1,21
2026-09-13T00:03:59.8743715Z,248.3754548,1 D: C:,0,0,100,0,0,0,21
2026-09-13T00:04:02.4595027Z,250.9614818,0 E:,0,391667,2,98,1,1,19
2026-09-13T00:04:02.4595027Z,250.9614818,1 D: C:,0,65277,99,1,0,0,19
2026-09-13T00:04:05.0600867Z,253.56150219999998,0 E:,0,532160,3,97,1,1,15
2026-09-13T00:04:05.0600867Z,253.56150219999998,1 D: C:,64504,32252,99,1,0,0,15
2026-09-13T00:04:07.6711879Z,256.1726026,0 E:,0,834214,10,90,1,1,18
2026-09-13T00:04:07.6711879Z,256.1726026,1 D: C:,0,163571,99,1,0,0,18
2026-09-13T00:04:10.3142796Z,258.8152647,0 E:,0,764769,9,91,1,0,30
2026-09-13T00:04:10.3142796Z,258.8152647,1 D: C:,0,1045705,99,1,0,0,30
2026-09-13T00:04:12.9186509Z,261.4208854,0 E:,0,465664,2,98,1,1,27
2026-09-13T00:04:12.9186509Z,261.4208854,1 D: C:,62088,2064444,98,2,1,0,27
2026-09-13T00:04:15.5208267Z,264.0223335,0 E:,0,355115,1,99,1,1,27
2026-09-13T00:04:15.5208267Z,264.0223335,1 D: C:,30879,694790,98,2,0,0,27
2026-09-13T00:04:18.1153252Z,266.6168709,0 E:,0,732282,7,93,1,1,30
2026-09-13T00:04:18.1153252Z,266.6168709,1 D: C:,0,0,99,1,0,0,30
2026-09-13T00:04:20.7009622Z,269.2022697,0 E:,0,557855,3,97,1,1,39
2026-09-13T00:04:20.7009622Z,269.2022697,1 D: C:,232439,77479,98,2,1,0,39
2026-09-13T00:04:23.3311990Z,271.8322599,0 E:,0,660698,5,95,1,1,17
2026-09-13T00:04:23.3311990Z,271.8322599,1 D: C:,18128,324306,99,1,0,0,17
2026-09-13T00:04:25.9250143Z,274.4266704,0 E:,0,514034,35,65,0,1,20
2026-09-13T00:04:25.9250143Z,274.4266704,1 D: C:,124614,700956,98,2,1,0,20
2026-09-13T00:04:28.5211418Z,277.022396,0 E:,0,616107,5,95,1,1,19
2026-09-13T00:04:28.5211418Z,277.022396,1 D: C:,17772,349522,99,1,0,0,19
2026-09-13T00:04:31.1151093Z,279.6166105,0 E:,0,1386408,3,97,2,1,21
2026-09-13T00:04:31.1151093Z,279.6166105,1 D: C:,0,16121,99,1,0,0,21
2026-09-13T00:04:33.7051222Z,282.2064764,0 E:,0,978261,6,94,10,1,21
2026-09-13T00:04:33.7051222Z,282.2064764,1 D: C:,0,433000,99,1,0,0,21
2026-09-13T00:04:36.2898401Z,284.7916298,0 E:,0,710520,8,92,1,1,42
2026-09-13T00:04:36.2898401Z,284.7916298,1 D: C:,0,0,99,1,0,0,42
2026-09-13T00:04:38.9067283Z,287.408535,0 E:,0,19624502,0,100,188,2,23
2026-09-13T00:04:38.9067283Z,287.408535,1 D: C:,127431,4635332,98,2,1,0,23
2026-09-13T00:04:41.4993138Z,290.0012244,0 E:,0,607477,3,97,1,1,23
2026-09-13T00:04:41.4993138Z,290.0012244,1 D: C:,124610,4392530,99,1,1,0,23
2026-09-13T00:04:44.0767528Z,292.577883,0 E:,0,603598,4,96,1,1,18
2026-09-13T00:04:44.0767528Z,292.577883,1 D: C:,0,16313,99,1,0,0,18
2026-09-13T00:04:46.6528362Z,295.1545797,0 E:,0,276260,2,98,1,1,25
2026-09-13T00:04:46.6528362Z,295.1545797,1 D: C:,130004,1088789,96,4,3,0,25
2026-09-13T00:04:49.2706163Z,297.7719025,0 E:,0,565041,5,95,1,1,53
2026-09-13T00:04:49.2706163Z,297.7719025,1 D: C:,0,0,100,0,0,0,53
2026-09-13T00:04:51.8791013Z,300.38127449999996,0 E:,0,327554,6,94,1,0,21
2026-09-13T00:04:51.8791013Z,300.38127449999996,1 D: C:,0,327554,99,1,0,0,21
2026-09-13T00:04:54.4791821Z,302.9807429,0 E:,0,5733041,1,99,38,1,14
2026-09-13T00:04:54.4791821Z,302.9807429,1 D: C:,92717,772647,99,1,0,0,14
2026-09-13T00:04:57.0762905Z,305.5774394,0 E:,0,480455,3,97,1,1,19
2026-09-13T00:04:57.0762905Z,305.5774394,1 D: C:,0,0,33,67,0,1,19
2026-09-13T00:04:59.6640347Z,308.1651617,0 E:,0,604537,2,98,1,1,24
2026-09-13T00:04:59.6640347Z,308.1651617,1 D: C:,31817,620446,99,1,0,0,24
2026-09-13T00:05:02.2126897Z,310.7145754,0 E:,0,619832,3,97,1,1,29
2026-09-13T00:05:02.2126897Z,310.7145754,1 D: C:,391473,277293,98,2,1,0,29
2026-09-13T00:05:04.8077412Z,313.30965249999997,0 E:,0,662308,6,94,1,1,25
2026-09-13T00:05:04.8077412Z,313.30965249999997,1 D: C:,0,3075005,99,1,0,0,25
2026-09-13T00:05:07.4418796Z,315.9434917,0 E:,0,673296,10,90,1,1,30
2026-09-13T00:05:07.4418796Z,315.9434917,1 D: C:,0,1763394,99,1,1,0,30
2026-09-13T00:05:10.0488597Z,318.5498823,0 E:,0,11020603,1,99,48,1,25
2026-09-13T00:05:10.0488597Z,318.5498823,1 D: C:,0,0,100,0,0,0,25
2026-09-13T00:05:12.6180028Z,321.1191361,0 E:,0,564726,2,98,1,1,22
2026-09-13T00:05:12.6180028Z,321.1191361,1 D: C:,0,16135,100,0,0,0,22
2026-09-13T00:05:15.2117047Z,323.7130198,0 E:,0,520197,10,90,1,1,13
2026-09-13T00:05:15.2117047Z,323.7130198,1 D: C:,0,0,99,1,0,0,13
2026-09-13T00:05:17.7891838Z,326.290397,0 E:,0,661927,2,98,1,1,19
2026-09-13T00:05:17.7891838Z,326.290397,1 D: C:,0,64578,99,1,0,0,19
2026-09-13T00:05:20.4307735Z,328.93191379999996,0 E:,0,765307,5,95,2,1,33
2026-09-13T00:05:20.4307735Z,328.93191379999996,1 D: C:,0,156185,99,1,0,0,33
2026-09-13T00:05:23.0035546Z,331.5048006,0 E:,0,647693,6,94,1,1,14
2026-09-13T00:05:23.0035546Z,331.5048006,1 D: C:,0,145731,98,2,1,0,14
2026-09-13T00:05:25.5851030Z,334.0863706,0 E:,0,796111,5,95,1,1,16
2026-09-13T00:05:25.5851030Z,334.0863706,1 D: C:,15922,589122,99,1,0,0,16
2026-09-13T00:05:28.1792831Z,336.68064169999997,0 E:,0,748635,2,98,1,1,23
2026-09-13T00:05:28.1792831Z,336.68064169999997,1 D: C:,0,0,99,1,0,0,23
2026-09-13T00:05:30.8187140Z,339.31976599999996,0 E:,0,765641,12,88,1,1,22
2026-09-13T00:05:30.8187140Z,339.31976599999996,1 D: C:,0,578137,99,1,0,0,22
2026-09-13T00:05:33.3984744Z,341.8995713,0 E:,0,456437,2,98,1,1,27
2026-09-13T00:05:33.3984744Z,341.8995713,1 D: C:,260821,1581228,98,2,3,0,27
2026-09-13T00:05:36.0048851Z,344.5066975,0 E:,0,505416,5,95,2,0,23
2026-09-13T00:05:36.0048851Z,344.5066975,1 D: C:,0,3190439,99,1,1,0,23
2026-09-13T00:05:38.5983830Z,347.0996836,0 E:,0,435961,6,94,1,1,29
2026-09-13T00:05:38.5983830Z,347.0996836,1 D: C:,95366,811589,98,2,1,0,29
2026-09-13T00:05:41.1970759Z,349.6982428,0 E:,0,494119,3,97,1,1,21
2026-09-13T00:05:41.1970759Z,349.6982428,1 D: C:,15939,15939,98,2,1,0,21
2026-09-13T00:05:43.7968554Z,352.2980273,0 E:,0,818689,4,96,1,1,20
2026-09-13T00:05:43.7968554Z,352.2980273,1 D: C:,15446,617878,99,1,0,0,20
2026-09-13T00:05:46.4341056Z,354.93520129999996,0 E:,0,810586,10,90,1,1,64
2026-09-13T00:05:46.4341056Z,354.93520129999996,1 D: C:,0,0,99,1,0,0,64
2026-09-13T00:05:48.9952898Z,357.4965931,0 E:,0,785604,9,91,1,1,12
2026-09-13T00:05:48.9952898Z,357.4965931,1 D: C:,0,671037,97,3,2,0,12
2026-09-13T00:05:51.5810312Z,360.0825868,0 E:,0,583474,2,98,1,1,22
2026-09-13T00:05:51.5810312Z,360.0825868,1 D: C:,520396,1340414,99,1,0,0,22
2026-09-13T00:05:54.1862353Z,362.6879594,0 E:,0,999521,6,94,1,1,21
2026-09-13T00:05:54.1862353Z,362.6879594,1 D: C:,0,78087,99,1,0,0,21
2026-09-13T00:05:56.7709184Z,365.2720342,0 E:,0,715983,2,98,1,1,34
2026-09-13T00:05:56.7709184Z,365.2720342,1 D: C:,0,65089,99,1,0,0,34
2026-09-13T00:05:59.3597236Z,367.86086589999996,0 E:,0,317355,2,98,1,0,35
2026-09-13T00:05:59.3597236Z,367.86086589999996,1 D: C:,0,2031077,97,3,7,0,35
2026-09-13T00:06:01.9388542Z,370.4402214,0 E:,0,304063,1,99,1,1,22
2026-09-13T00:06:01.9388542Z,370.4402214,1 D: C:,0,976203,98,2,4,0,22
2026-09-13T00:06:04.5245886Z,373.0258517,0 E:,0,0,99,1,0,0,29
2026-09-13T00:06:04.5245886Z,373.0258517,1 D: C:,10494232,31094,84,16,25,1,29
2026-09-13T00:06:07.1219061Z,375.6232738,0 E:,0,1011545,7,93,1,1,19
2026-09-13T00:06:07.1219061Z,375.6232738,1 D: C:,0,326806,98,2,1,0,19
2026-09-13T00:06:09.6959509Z,378.1973438,0 E:,0,488185,2,98,1,1,16
2026-09-13T00:06:09.6959509Z,378.1973438,1 D: C:,32545,455639,99,1,0,0,16
2026-09-13T00:06:12.3033021Z,380.8043696,0 E:,0,4236358,6,94,2,1,22
2026-09-13T00:06:12.3033021Z,380.8043696,1 D: C:,549157,1945586,97,3,2,0,22
2026-09-13T00:06:14.8759172Z,383.3776425,0 E:,0,723730,17,83,1,1,11
2026-09-13T00:06:14.8759172Z,383.3776425,1 D: C:,15733,645063,99,1,0,0,11
2026-09-13T00:06:17.4497637Z,385.9508737,0 E:,0,685568,8,92,1,1,27
2026-09-13T00:06:17.4497637Z,385.9508737,1 D: C:,0,261169,98,2,1,0,27
2026-09-13T00:06:20.0347640Z,388.5364267,0 E:,0,394134,2,98,1,1,31
2026-09-13T00:06:20.0347640Z,388.5364267,1 D: C:,0,0,99,1,0,0,31
